respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4,post_profile_5,post_profile_6
270,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
271,3,5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
272,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
273,2,3.681726475380514e-05,4.013803066504497e-06,0.8259512341149247,1.7029394545080928e-05,0.17396246300475052,2.8442417959591446e-05,0.0
274,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
275,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
276,0,0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
277,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
278,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
279,5,5.458280432135684e-17,0.022973837235381264,0.0,0.010157051617356081,0.0,0.9668691111472627,0.0
280,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
281,2,0.0014996963138832714,1.4394550035829943e-07,0.9984954250511128,5.6913601517477004e-09,0.0,4.728998143472087e-06,0.0
282,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
283,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
284,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
285,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
286,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
287,4,0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
288,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
289,5,7.480660609950814e-17,0.10246170886242587,0.0,0.016154468638715704,0.0,0.8813838224988582,0.0
290,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
291,0,0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
292,2,6.048206791311386e-13,7.395741135463843e-05,0.9966230749405336,0.0018481791588318042,0.0,0.0014547884886750946,0.0
293,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
294,2,0.001259049821585491,1.015480477416107e-09,0.9987403447790473,2.992407080459989e-14,0.0,6.043838566177605e-07,0.0
295,0,0.9997584183494967,2.5705452290990558e-05,0.0,5.132365170354215e-06,0.0,0.0002107438330418483,0.0
296,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
297,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
298,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
299,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
300,2,2.7601952380680627e-19,3.3330024468595574e-05,0.9914832902556614,4.571850781904556e-05,0.0,0.008437661212050902,0.0
301,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
302,1,4.998291876417568e-17,0.5899529839996792,0.0,0.01602138975875547,0.0,0.3940256262415652,0.0
303,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
304,1,4.998291876417568e-17,0.5899529839996792,0.0,0.01602138975875547,0.0,0.3940256262415652,0.0
305,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
306,4,7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
307,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
308,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
309,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
310,4,7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
311,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
312,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
313,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
314,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
315,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
316,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
317,5,1.6215479668397288e-36,0.07087245026147262,0.0,1.853710246164098e-12,0.0,0.9291275497366738,0.0
318,3,5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
319,1,8.634782290713504e-27,0.7970566394739671,0.0,4.0992195998019226e-07,0.0,0.20294295060407302,0.0
320,1,1.2392926923737402e-18,0.9581676380353363,0.0,0.0018805745456680631,0.0,0.03995178741899557,0.0
321,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
322,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
323,3,1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
324,1,8.634782290713504e-27,0.7970566394739671,0.0,4.0992195998019226e-07,0.0,0.20294295060407302,0.0
325,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
326,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
327,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
328,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
329,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
330,3,2.152724697023599e-11,0.4412330319916169,0.0,0.540798652428411,0.0,0.017968315558444813,0.0
331,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
332,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
333,1,4.284729474456256e-28,0.882535428242706,0.0,7.176726195873804e-08,0.0,0.11746449999003204,0.0
334,5,2.231059521198773e-39,0.44811055228995583,0.0,3.7612316944808145e-14,0.0,0.5518894477100067,0.0
335,5,1.0047835456327378e-65,0.0005279498024273487,0.0,1.027398463055258e-31,0.0,0.9994720501975727,0.0
336,5,2.3509750135086144e-52,0.03756741415521926,0.0,1.983517141124779e-22,0.0,0.9624325858447809,0.0
337,5,2.231059521198773e-39,0.44811055228995583,0.0,3.7612316944808145e-14,0.0,0.5518894477100067,0.0
338,5,5.2233013859652717e-51,0.03374382791740599,0.0,1.4441884082213026e-21,0.0,0.9662561720825942,0.0
339,5,5.2233013859652717e-51,0.03374382791740599,0.0,1.4441884082213026e-21,0.0,0.9662561720825942,0.0
340,5,2.897606187839182e-37,0.27714952002140575,0.0,7.135016881823976e-13,0.0,0.7228504799778805,0.0
341,5,1.0047835456327378e-65,0.0005279498024273487,0.0,1.027398463055258e-31,0.0,0.9994720501975727,0.0
342,5,5.2233013859652717e-51,0.03374382791740599,0.0,1.4441884082213026e-21,0.0,0.9662561720825942,0.0
343,1,4.284729474456256e-28,0.882535428242706,0.0,7.176726195873804e-08,0.0,0.11746449999003204,0.0
344,5,2.231059521198773e-39,0.44811055228995583,0.0,3.7612316944808145e-14,0.0,0.5518894477100067,0.0
345,5,5.2233013859652717e-51,0.03374382791740599,0.0,1.4441884082213026e-21,0.0,0.9662561720825942,0.0
346,1,1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
347,5,2.231059521198773e-39,0.44811055228995583,0.0,3.7612316944808145e-14,0.0,0.5518894477100067,0.0
348,5,2.0189118665656589e-50,0.02365662219778232,0.0,3.354776210109155e-21,0.0,0.9763433778022172,0.0
349,5,1.7617553993076923e-66,0.0006667865328297565,0.0,3.236930315238282e-32,0.0,0.9993332134671699,0.0
350,5,2.231059521198773e-39,0.44811055228995583,0.0,3.7612316944808145e-14,0.0,0.5518894477100067,0.0
351,5,5.2233013859652717e-51,0.03374382791740599,0.0,1.4441884082213026e-21,0.0,0.9662561720825942,0.0
352,5,2.231059521198773e-39,0.44811055228995583,0.0,3.7612316944808145e-14,0.0,0.5518894477100067,0.0
353,5,2.161257333540387e-64,0.00017810276597709224,0.0,7.543522993076699e-31,0.0,0.999821897234023,0.0
354,6,0.00010564742175550887,4.179789445630025e-16,0.0,3.231701881225863e-20,0.0,6.386910535530794e-10,0.999894351939553
355,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
356,4,7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
357,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
358,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
359,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
360,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
361,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
362,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
363,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
364,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
365,4,0.00012226226796021035,1.3329829164850664e-05,0.0,6.859368205331706e-05,0.9997784631072436,1.7351113578193305e-05,0.0
366,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
367,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
368,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
369,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
370,4,7.4332814499187e-05,1.558423534628109e-06,0.0,0.00016205274218525982,0.9997602663019958,1.7897177851611728e-06,0.0
371,2,3.2898549276650735e-08,3.888075778391653e-05,0.9983132080289717,0.0014156612082676162,0.0,0.0002322171064273422,0.0
372,3,5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
373,4,8.08767611298097e-05,1.0128802290381307e-06,0.0,0.0002476461665388931,0.9996681166380463,2.3475540558962833e-06,0.0
374,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
375,1,5.2294625293577055e-18,0.9326736070737094,0.0,0.0038657561808668724,0.0,0.06346063674542375,0.0
376,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
377,0,0.9999979258846563,2.388358766158086e-10,0.0,9.240333489321759e-11,0.0,2.0737841042097045e-06,0.0
378,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
379,3,1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
380,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
381,0,0.9988161379559544,6.619573985546894e-05,0.0,4.058387691853059e-06,0.0,0.0011136079164983936,0.0
382,0,0.999977782294173,6.415127841199618e-08,0.0,3.100984485967844e-11,0.0,2.2153523538747307e-05,0.0
383,6,9.353987502015638e-05,3.573634196920349e-14,0.0,1.540777192168694e-20,0.0,3.3927588445472e-09,0.9999064567321855
384,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
385,3,9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
386,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
387,6,9.353987502015638e-05,3.573634196920349e-14,0.0,1.540777192168694e-20,0.0,3.3927588445472e-09,0.9999064567321855
388,0,0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
389,0,0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
390,2,0.001259049821585491,1.015480477416107e-09,0.9987403447790473,2.992407080459989e-14,0.0,6.043838566177605e-07,0.0
391,0,0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
392,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
393,3,1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
394,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
395,5,1.1143370776125553e-48,0.0007109142701578876,0.0,3.340764698979615e-20,0.0,0.999289085729842,0.0
396,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
397,3,9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
398,3,1.914834624162666e-05,0.03510791496086681,0.0,0.9036937099919988,0.0,0.061179226700892535,0.0
399,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
400,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
401,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
402,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
403,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
404,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
405,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
406,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
407,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
408,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
409,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
410,6,6.046525373222814e-05,3.4485893109453896e-13,0.0,7.752398479485433e-21,0.0,1.4428800047533201e-08,0.999939520317123
411,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
412,0,0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
413,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
414,0,0.9999974713452913,8.386835033709973e-10,0.0,6.961276824943858e-11,0.0,2.5277464123243486e-06,0.0
415,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
416,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
417,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
418,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
419,0,0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
420,0,0.9999895060089817,2.404713496177979e-08,0.0,3.6155790639844315e-11,0.0,1.0469907727426812e-05,0.0
421,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
422,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
423,6,7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
424,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
425,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
426,6,9.545125661045304e-05,7.174561832206533e-17,0.0,3.829362665141958e-20,0.0,4.184140566647701e-10,0.9999045483249754
427,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
428,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
429,6,0.00010458430560650305,9.328499832511545e-15,0.0,2.0499251748908764e-20,0.0,1.8187132975305206e-09,0.9998954138756709
430,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
431,3,2.119817170161364e-06,0.009189842095386518,0.0,0.9881329636505386,0.0,0.0026750744369050537,0.0
432,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
433,3,3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
434,0,0.9999964605881363,2.7495300993686918e-09,0.0,5.417155014310834e-11,0.0,3.5366081622588184e-06,0.0
435,0,0.9999460358003717,1.5977200199779238e-07,0.0,2.7472233509735677e-11,0.0,5.380440015414061e-05,0.0
436,0,0.9999467960707927,1.6967718562712072e-06,0.0,1.2091619310999e-05,0.0,3.941553804007201e-05,0.0
437,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
438,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
439,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
440,3,5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
441,3,1.5504876815341353e-11,0.39820382015726874,0.0,0.5788699258516662,0.0,0.02292625397556049,0.0
442,3,3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
443,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
444,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
445,3,3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
446,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
447,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
448,4,7.166222967442272e-05,2.348161151450045e-06,0.0,0.00011489877905115728,0.999809448009515,1.6428206078289406e-06,0.0
449,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
450,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
451,3,3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
452,3,4.3535128011777855e-06,0.02521520304314365,0.0,0.9722080137650291,0.0,0.002572429679026221,0.0
453,3,5.923856226278141e-06,0.03577476406506516,0.0,0.9612737587573726,0.0,0.002945553321335698,0.0
454,0,0.9998496432947711,3.714753861113283e-07,0.0,2.513863008288035e-11,0.0,0.0001499852047041941,0.0
455,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
456,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
457,0,0.9998667955877587,1.4444692337470202e-05,0.0,6.0570880456767934e-06,0.0,0.00011270263185809902,0.0
458,3,3.0054256857347214e-11,0.4589760495148022,0.0,0.5247698596114115,0.0,0.016254090843732083,0.0
459,1,3.078896042698453e-27,0.857026762350012,0.0,2.1541760961438133e-07,0.0,0.14297302223237848,0.0
460,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
461,3,1.1930680119866043e-10,0.28248024808635913,0.0,0.6723642805197685,0.0,0.04515547127456548,0.0
462,4,7.687693243521725e-05,5.007087716623033e-06,0.0,7.34790862538437e-05,0.9998422206610154,2.416232578960105e-06,0.0
463,3,2.152724697023599e-11,0.4412330319916169,0.0,0.540798652428411,0.0,0.017968315558444813,0.0
464,1,1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
465,5,8.181102676751571e-39,0.4785120973681814,0.0,8.121625132989607e-14,0.0,0.5214879026317375,0.0
466,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
467,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
468,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
469,0,0.9999943118642458,8.415510088269047e-09,0.0,4.354461643421086e-11,0.0,5.679676699513939e-06,0.0
470,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
471,3,3.0917194907409346e-06,0.016033752887392373,0.0,0.9814712657884455,0.0,0.002491889604671253,0.0
472,3,4.2442394666444954e-11,0.45086912681572644,0.0,0.5320591205995429,0.0,0.017071752542288182,0.0
473,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
474,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
475,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
476,3,6.04624727156723e-11,0.41712401584464126,0.0,0.5621139742411533,0.0,0.020762009853743154,0.0
477,4,9.985351971380354e-05,9.820925950812208e-06,0.0,6.477375124267313e-05,0.9998180824356885,7.469367404315191e-06,0.0
478,0,0.9999158604011553,7.577529924024958e-06,0.0,7.383559857871472e-06,0.0,6.91785090627512e-05,0.0
479,6,9.353987502015638e-05,3.573634196920349e-14,0.0,1.540777192168694e-20,0.0,3.3927588445472e-09,0.9999064567321855
480,6,6.046525373222814e-05,3.4485893109453896e-13,0.0,7.752398479485433e-21,0.0,1.4428800047533201e-08,0.999939520317123
481,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
482,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
483,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
484,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
485,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
486,2,0.001259049821585491,1.015480477416107e-09,0.9987403447790473,2.992407080459989e-14,0.0,6.043838566177605e-07,0.0
487,3,9.968978201925728e-06,0.05326088942528715,0.0,0.9414205223147823,0.0,0.005308619281728587,0.0
488,3,7.802747663615412e-06,0.04587029563661648,0.0,0.9503743091455186,0.0,0.0037475924702014443,0.0
489,4,7.247044501767888e-05,3.4649203416619787e-06,0.0,8.827071750720538e-05,0.9998339782328897,1.8156842436555283e-06,0.0
490,3,8.59013677358494e-11,0.35931067867833866,0.0,0.6117843493999806,0.0,0.028904971835779447,0.0
491,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
492,0,0.9999382526254033,3.711056119886547e-06,0.0,9.296885227597832e-06,0.0,4.8739433249505176e-05,0.0
493,1,1.1249049158576436e-27,0.8815335041699437,0.0,1.1981735209581502e-07,0.0,0.11846637601270434,0.0
494,6,7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
495,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
496,4,0.00015702737219007538,1.771791684960244e-05,0.0,7.87053709068048e-05,0.9996980195456995,4.8529794354145134e-05,0.0
497,1,2.4763510597812266e-18,0.9517026783720949,0.0,0.0025805874196361115,0.0,0.045716734208269175,0.0
498,2,1.39016471494221e-05,8.992335049750125e-13,0.5274361772357831,1.5794612925374473e-21,0.0,3.7887296391648886e-08,0.4725498832288717
499,4,8.554546511647665e-05,7.086063774423195e-06,0.0,6.627626221502449e-05,0.9998372206426205,3.871566273640906e-06,0.0
500,3,1.236967647485555e-05,0.05607276650801913,0.0,0.9355318701974386,0.0,0.008382993618067679,0.0
501,5,2.1961280688615694e-101,8.640647269909885e-09,0.0,3.1778683113056964e-58,0.0,0.9999999913593527,0.0
502,5,7.532768060234668e-37,0.15939869549935556,0.0,1.2435056766222663e-12,0.0,0.840601304499401,0.0
503,6,7.79250281349768e-05,1.1904752756677657e-13,0.0,1.1142250779191337e-20,0.0,6.766675922766944e-09,0.9999220682050702
