z_INT,z_BE
1.0139684418191552,0.4980233677383616
-1.1649611622374896,-0.7460459385147437
-0.7291752414261617,-0.30841895952795556
0.1423966001964976,0.14083392389247254
0.5781825210078257,0.39864783752658667
-2.4289022652898957,0.25548574853447076
-2.5253519503871944,-2.1891761643738152
-1.6007470830488197,-1.3159685295426373
-0.2933893206148319,-0.13032621184437285
1.4497543626304865,0.8980079569727446
