respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3
381,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
382,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
383,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
384,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
385,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
386,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
387,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
388,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
389,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
390,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
391,3,0.0,0.10395998631443923,0.04917697678815932,0.8468630368974014
392,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
393,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
394,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
395,1,0.0,0.7760884130111136,0.22391158688457988,1.043060518119736e-10
396,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
397,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
398,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
399,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
400,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
401,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
402,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
403,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
404,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
405,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
406,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
407,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
408,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
409,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
410,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
411,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
412,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
413,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
414,1,0.0,0.907234568688182,0.010149754841495244,0.08261567647032274
415,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
416,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
417,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
418,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
419,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
420,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
421,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
422,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
423,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
424,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
425,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
426,0,0.995479729125724,0.004505205086020342,9.567234735629245e-07,1.4109064782044729e-05
427,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
428,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
429,0,0.9987042494038673,0.0011310880577819675,4.199040226372352e-05,0.0001226721360868917
430,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
431,1,0.0,0.8348243997224339,0.15358280265704816,0.011592797620517972
432,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
433,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
434,1,0.0,0.7771378932986712,0.030450431541967207,0.19241167515936142
435,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
436,1,0.0,0.7574507279014654,0.04364372841904272,0.1989055436794918
437,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
438,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
439,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
440,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
441,2,0.0,0.42674149801226785,0.5719139211445112,0.001344580843220881
442,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
443,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
444,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
445,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
446,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
447,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
448,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
449,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
450,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
451,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
452,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
453,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
454,3,0.0,0.10395998631443923,0.04917697678815932,0.8468630368974014
455,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
456,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
457,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
458,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
459,2,0.0,0.08245022465982334,0.917549019193882,7.56146294582068e-07
460,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
461,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
462,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
463,2,0.0,0.3931990297981516,0.6045964535100947,0.002204516691753737
464,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
465,2,0.0,0.00269530224662508,0.997304697609902,1.4347271266610734e-10
466,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
467,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
468,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
469,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
470,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
471,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
472,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
473,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
474,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
475,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
476,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
477,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
478,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
479,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
480,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
481,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
482,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
483,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
484,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
485,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
486,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
487,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
488,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
489,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
490,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
491,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
492,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
493,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
494,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
495,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
496,3,0.0,0.26460568067703094,0.008514739383306066,0.726879579939663
497,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
498,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
499,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
500,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
501,2,0.0,1.7385952314500338e-08,0.9999999826140479,4.0615917757873824e-27
502,2,0.0,0.20537226277897316,0.7946277220176551,1.520337145601874e-08
503,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
504,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
505,3,0.0,0.10395998631443923,0.04917697678815932,0.8468630368974014
506,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
507,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
508,3,0.0,0.10395998631443923,0.04917697678815932,0.8468630368974014
509,3,0.0,0.26460568067703094,0.008514739383306066,0.726879579939663
510,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
511,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
512,2,0.0,0.4855290237208917,0.514465927574243,5.0487048653562585e-06
513,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
514,1,0.0,0.5236354112481195,0.47552605047217683,0.0008385382797038158
515,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
516,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
517,0,0.9970450520598482,0.002917560629253532,4.456071218210769e-06,3.293123968007732e-05
518,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
519,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
520,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
521,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
522,2,0.0,0.20537226277897316,0.7946277220176551,1.520337145601874e-08
523,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
524,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
525,1,0.0,0.816902499492468,0.18308972127871556,7.779228816616577e-06
526,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
527,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
528,2,0.0,0.16853147230612187,0.8314046070689148,6.392062496311469e-05
529,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
530,1,0.0,0.8016360467255456,0.09463398522838945,0.1037299680460651
531,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
532,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
533,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
534,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
535,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
536,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
537,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
538,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
539,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
540,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
541,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
542,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
543,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
544,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
545,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
546,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
547,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
548,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
549,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
550,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
551,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
552,1,0.0,0.999922521291211,7.747868307155686e-05,2.5717727710327282e-11
553,2,0.0,0.20430893147853568,0.7956889705413794,2.0979800850995405e-06
554,2,0.0,1.7385952314500338e-08,0.9999999826140479,4.0615917757873824e-27
555,1,0.0,0.999922521291211,7.747868307155686e-05,2.5717727710327282e-11
556,1,0.0,0.9970883232134774,0.0029116767865223878,2.7748805563260276e-21
557,2,0.0,0.11867704441956417,0.8813044778216595,1.847775877631121e-05
558,2,0.0,0.13801334372873558,0.8619748151980056,1.1841073259082842e-05
559,1,0.0,0.998457606671042,0.0015423932796830562,4.927452807185317e-11
560,1,0.0,0.8016360467255456,0.09463398522838945,0.1037299680460651
561,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
562,2,0.0,0.00018661244376239034,0.9998133875562377,1.0059445844565185e-16
563,2,0.0,0.2700651162613434,0.7299348836871401,5.1516418462445074e-11
564,2,0.0,1.7385952314500338e-08,0.9999999826140479,4.0615917757873824e-27
565,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
566,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
567,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
568,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
569,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
570,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
571,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
572,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
573,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
574,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
575,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
576,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
577,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
578,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
579,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
580,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
581,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
582,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
583,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
584,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
585,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
586,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
587,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
588,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
589,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
590,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
591,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
592,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
593,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
594,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
595,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
596,3,0.0,0.26460568067703094,0.008514739383306066,0.726879579939663
597,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
598,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
599,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
600,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
601,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
602,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
603,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
604,3,0.0,0.26460568067703094,0.008514739383306066,0.726879579939663
605,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
606,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
607,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
608,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
609,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
610,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
611,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
612,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
613,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
614,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
615,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
616,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
617,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
618,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
619,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
620,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
621,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
622,0,0.999368933976108,0.00012454552781264265,0.00013317634989049436,0.0003733441461889864
623,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
624,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
625,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
626,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
627,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
628,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
629,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
630,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
631,1,0.0,0.907234568688182,0.010149754841495244,0.08261567647032274
632,3,0.0,0.26460568067703094,0.008514739383306066,0.726879579939663
633,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
634,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
635,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
636,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
637,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
638,0,0.9987042494038673,0.0011310880577819675,4.199040226372352e-05,0.0001226721360868917
639,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
640,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
641,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
642,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
643,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
644,2,0.0,0.45499420886801056,0.5447245710619502,0.0002812200700390034
645,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
646,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
647,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
648,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
649,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
650,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
651,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
652,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
653,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
654,1,0.0,0.9618787830669597,0.017079581697206466,0.021041635235834143
655,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
656,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
657,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
658,2,0.0,1.7385952314500338e-08,0.9999999826140479,4.0615917757873824e-27
659,1,0.0,0.9845860367348713,0.0005267608813846039,0.014887202383744398
660,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
661,1,0.0,0.8887810557427174,0.018148367806225193,0.09307057645105733
662,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
663,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
664,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
665,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
666,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
667,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
668,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
669,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
670,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
671,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
672,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
673,1,0.0,0.990549585755309,0.00042451595892668565,0.009025898285764177
674,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
675,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
676,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
677,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
678,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
679,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
680,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
681,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
682,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
683,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
684,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
685,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
686,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
687,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
688,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
689,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
690,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
691,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
692,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
693,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
694,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
695,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
696,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
697,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
698,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
699,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
700,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
701,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
702,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
703,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
704,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
705,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
706,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
707,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
708,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
709,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
710,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
711,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
712,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
713,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
714,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
715,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
716,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
717,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
718,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
719,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
720,1,0.0,0.7317417251503741,0.24658149965377194,0.02167677519585385
721,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
722,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
723,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
724,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
725,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
726,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
727,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
728,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
729,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
730,1,0.0,0.9584133369182583,0.005391850470643484,0.0361948126110981
731,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
732,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
733,1,0.0,0.7771378932986712,0.030450431541967207,0.19241167515936142
734,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
735,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
736,1,0.0,0.8887810557427174,0.018148367806225193,0.09307057645105733
737,2,0.0,5.787740816584898e-07,0.9999994212259186,1.0209368606192634e-25
738,1,0.0,0.7574507279014654,0.04364372841904272,0.1989055436794918
739,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
740,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
741,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
742,1,0.0,0.7771378932986712,0.030450431541967207,0.19241167515936142
743,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
744,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
745,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
746,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
747,0,0.9980761030829483,0.0018404663837783733,1.5717641334923277e-05,6.771289193849926e-05
748,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
749,2,0.0,0.4855290237208917,0.514465927574243,5.0487048653562585e-06
750,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
751,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
752,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
753,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
754,2,0.0,0.022884677592284765,0.9771151985819562,1.2382575923706283e-07
755,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
756,3,0.0,0.26460568067703094,0.008514739383306066,0.726879579939663
757,2,0.0,0.42674149801226785,0.5719139211445112,0.001344580843220881
758,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
759,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
760,1,0.0,0.9876968833915439,0.004662559504566812,0.007640557103889021
761,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
762,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
763,1,0.0,0.8887810557427174,0.018148367806225193,0.09307057645105733
764,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
