profile,reference_profile,predictor,beta,SE,z,p,OR,CI_lower,CI_upper,p_FDR,significant_FDR,specification
4,0,PU,-0.716664774204821,0.2885616337472268,-2.483576090481254,0.013007054275526396,0.48837839490279117,0.2774136469598871,0.8597754985078825,0.04449781725837978,True,standardized_continuous
4,0,PEU,0.25006322262839087,0.21536156691928604,1.1611320729390422,0.24558819338697535,1.2841065987157487,0.8419409073194878,1.9584863290644416,0.4093136556449589,False,standardized_continuous
4,0,PO,-0.16911307135132245,0.2343234772273833,-0.7217077578070342,0.47047417145398884,0.8444134190214995,0.5334515185356935,1.336642595339934,0.6080998614854831,False,standardized_continuous
4,0,PRI,0.9106653452665735,0.3014593118301878,3.0208565784146413,0.0025206072233292585,2.4859760156303414,1.376859380136957,4.488531537385154,0.010922631301093453,True,standardized_continuous
4,0,age,-0.17880519501620765,0.19845144365575001,-0.901002238746006,0.36758712936624216,0.8362687928589302,0.5667879536919003,1.2338750133173948,0.5301446926834668,False,standardized_continuous
4,0,gender,0.39888687467963935,0.35754106184102513,1.1156393411870493,0.2645765450498164,1.4901650336751453,0.7394167298173111,3.0031668719974625,0.4299368857059517,False,standardized_continuous
4,0,Education,-0.010057004241146621,0.17276447829646144,-0.05821222244476056,0.9535795851298395,0.9899933983182426,0.7056221509573164,1.388968483180439,0.9535795851298395,False,standardized_continuous
4,0,Occupation,-0.4785261377965509,0.20386809344848844,-2.347234085050492,0.01891336815523156,0.619696065671989,0.41556858964092486,0.9240910487030797,0.05345082304739354,False,standardized_continuous
4,0,income,-0.13955972023957428,0.1816155405390004,-0.7684349027918401,0.4422288511952165,0.8697410805077034,0.6092502478312567,1.241607286686275,0.5866301087283484,False,standardized_continuous
5,0,ATT,-0.3684596905632897,0.19130275656349433,-1.9260553124387212,0.054097467675347746,0.6917990950679278,0.47548825699204317,1.006514842163205,0.12125294478957253,False,standardized_continuous
5,0,CON,-0.1695247585061871,0.21513192239981366,-0.7880037356386954,0.4306945208005313,0.8440658564119328,0.5536717225673052,1.286768207444084,0.5832321635840528,False,standardized_continuous
5,0,SNO,-1.4098858556211376,0.2783584031552573,-5.065001953020829,4.083961637702312e-07,0.24417115232737058,0.14149819391874285,0.4213449654566849,3.792250092152147e-06,True,standardized_continuous
5,0,COVID,-0.5414892080149917,0.2295455472468341,-2.3589619337408423,0.018326135521897907,0.5818810648773836,0.3710574114071288,0.9124883731033674,0.05345082304739354,False,standardized_continuous
5,0,PU,-0.9723349203928091,0.21652332863845583,-4.490670481130395,7.099932057734354e-06,0.378198941935912,0.24740697046938712,0.5781342353049899,5.768694796909163e-05,True,standardized_continuous
5,0,PEU,-0.025652940486699492,0.15517786873297068,-0.16531313837569805,0.8686975181678412,0.9746733005570093,0.7190664085101688,1.3211409010010233,0.9089810090901924,False,standardized_continuous
5,0,PO,0.11383112372947714,0.1809657027121194,0.6290204277578493,0.5293356826967625,1.1205628724256964,0.7859503522798559,1.5976341856919487,0.6255785340961738,False,standardized_continuous
5,0,PRI,-0.7019313519921535,0.1911628131900674,-3.6719032340994295,0.00024075084499453221,0.49562714834121285,0.340748549280684,0.7209018811419707,0.0014226186295131448,True,standardized_continuous
5,0,age,0.18798334930512667,0.13416836004474242,1.4011004475454425,0.16118403780433632,1.206813420900272,0.9277558844204202,1.5698080252811828,0.3081459546259371,False,standardized_continuous
5,0,gender,0.3757661321149155,0.27208568046696374,1.3810580971038662,0.1672610981532976,1.4561065573866654,0.8542581892098366,2.4819736389365032,0.31062775371326695,False,standardized_continuous
5,0,Education,0.2074050026584671,0.1349759108060184,1.536607542930684,0.12438944431836901,1.2304808188810816,0.944454485187625,1.6031297107276379,0.24500951153618142,False,standardized_continuous
5,0,Occupation,-0.48796182221904777,0.1489073958416867,-3.2769481962993448,0.0010493562036827287,0.6138763090307051,0.4584883859830287,0.821927303526312,0.004872010945669811,True,standardized_continuous
5,0,income,0.02092677569288658,0.13980450548072976,0.14968598916700196,0.8810123626566481,1.0211472760981155,0.7763979601187749,1.34305061713851,0.9089810090901924,False,standardized_continuous
