profile,reference_profile,predictor,beta,SE,z,p,OR,CI_lower,CI_upper,p_FDR,significant_FDR,specification,dropped_predictor
1,0,Education,0.1204161816768193,0.19120402718134652,0.6297784803591567,0.5288395271030111,1.1279661927685016,0.7754252335911176,1.6407871151373408,0.5986862570977484,False,drop_COVID,COVID
1,0,Occupation,-0.26235823101242073,0.07532090475087688,-3.483206048575331,0.0004954468792433849,0.7692354103640551,0.6636587420441347,0.8916075070982874,0.002286677904200238,True,drop_COVID,COVID
1,0,income,-0.15007067770024468,0.16592292566839392,-0.9044601708637249,0.3657514447539467,0.8606471457144145,0.6217111942423239,1.191410925661508,0.5004608627581875,False,drop_COVID,COVID
2,0,ATT,-0.14005532542407073,0.23270755635978785,-0.601851214524087,0.5472731806767783,0.8693101391162489,0.5509219475297457,1.371700875884074,0.608081311863087,False,drop_COVID,COVID
2,0,CON,-0.3978108072575502,0.2610469890781388,-1.5239049822500506,0.12753244870812236,0.6717891132644803,0.40274047550781733,1.1205742659255433,0.25207343760170686,False,drop_COVID,COVID
2,0,SNO,-1.3230934107977288,0.31650769471416146,-4.180288292809489,2.9113975376075186e-05,0.2663102195556605,0.14320924128316898,0.49522734988555006,0.00017468385225645112,True,drop_COVID,COVID
2,0,PU,-1.2880616262485154,0.27659252950104823,-4.656892319442178,3.210182376763002e-06,0.2758048782210064,0.16038421733298022,0.47428813205837844,2.140121584508668e-05,True,drop_COVID,COVID
2,0,PEU,0.12256870504924336,0.16808730319569704,0.7291966895711435,0.4658813559220554,1.1303967813726477,0.8131152592282568,1.5714830939840223,0.5616063742256988,False,drop_COVID,COVID
2,0,PO,0.17355517348705987,0.1923905261090457,0.902098336113962,0.3670046326893375,1.1895263152738782,0.8158455183511402,1.7343637035461967,0.5004608627581875,False,drop_COVID,COVID
2,0,PRI,-0.6188643957828801,0.2542061372056747,-2.4344982484910087,0.01491245202724906,0.538555676563671,0.3272246225783632,0.88637039130359,0.04067032371067925,True,drop_COVID,COVID
2,0,age,-0.001624180704930018,0.0161364389203441,-0.10065298254141586,0.9198259362413748,0.9983771375627529,0.9672951565522393,1.0304578721977355,0.9354162063471607,False,drop_COVID,COVID
2,0,gender,0.6340165398779186,0.25750918648219007,2.462112317386272,0.01381214052962221,1.885167242692116,1.1380298144755139,3.1228140842314125,0.04067032371067925,True,drop_COVID,COVID
2,0,Education,0.30054475195282593,0.17172489081360995,1.7501525290182711,0.0800919976506328,1.3505943461223096,0.96460553422068,1.8910373443495452,0.171625709251356,False,drop_COVID,COVID
2,0,Occupation,-0.16251374149196732,0.06652340234651291,-2.4429559487269086,0.014567515287123271,0.8500044098163755,0.7460970375513204,0.9683827442587682,0.04067032371067925,True,drop_COVID,COVID
2,0,income,-0.19832087500362483,0.15202969254695933,-1.3044877726261728,0.19206732584160446,0.8201066591866699,0.6087795446873915,1.1047922656266125,0.324415369442753,False,drop_COVID,COVID
3,0,ATT,-1.582325212211975,0.3878095934145093,-4.080160055557756,4.5004701669436534e-05,0.20549671877355685,0.09609365258374496,0.4394556798628933,0.0002454801909241993,True,drop_COVID,COVID
3,0,CON,-1.128701490542631,0.43730560901065046,-2.5810359329627115,0.009850432824888403,0.3234529906161951,0.13726794172248416,0.762172404027703,0.0311066299733318,True,drop_COVID,COVID
3,0,SNO,-3.3705150191552624,0.4602056707038219,-7.323931958510026,2.4080881868432016e-13,0.03437193058155047,0.013946619445548375,0.08471082304321609,4.816176373686403e-12,True,drop_COVID,COVID
3,0,PU,-2.8939845557564854,0.4462581286030407,-6.485001326061596,8.873100476016289e-11,0.055355206691207616,0.023083193327901746,0.13274588417203415,1.3309650714024433e-09,True,drop_COVID,COVID
3,0,PEU,-0.3962603387029423,0.3418682056333935,-1.1591026371369466,0.2464143510836616,0.6728315090520474,0.34427241816219945,1.3149535533223302,0.3746575511745804,False,drop_COVID,COVID
3,0,PO,-0.5460553668155981,0.3608698572974422,-1.5131642495857425,0.13023794276088188,0.5792301603634775,0.2855436742102965,1.1749781521253595,0.25207343760170686,False,drop_COVID,COVID
3,0,PRI,-2.467524966604647,0.43122876905708046,-5.722078728652791,1.0522852200819614e-08,0.08479446864076125,0.03641649841178668,0.19744078166894466,9.019587600702526e-08,True,drop_COVID,COVID
3,0,age,0.014239641711043973,0.03253207854679576,0.43771078723300644,0.6615959487618527,1.0143415083495846,0.9516830481500093,1.0811253784135195,0.7217410350129302,False,drop_COVID,COVID
3,0,gender,0.3027210618532195,0.4658675360648382,0.649800723206194,0.5158209517405441,1.3535368587174463,0.543144810372386,3.373063670903181,0.5951780212390894,False,drop_COVID,COVID
3,0,Education,-0.564559846618911,0.29572467463783453,-1.9090725091178515,0.05625273853443015,0.5686103674615167,0.31848490188474693,1.0151744967229972,0.125006085632067,False,drop_COVID,COVID
3,0,Occupation,-0.38464434349425575,0.12392624537960965,-3.1038166476844107,0.0019104168315925935,0.6806926859409219,0.5339037047650849,0.8678391413248108,0.007641667326370374,True,drop_COVID,COVID
3,0,income,-0.24861069655395115,0.2602343222800793,-0.9553340019706619,0.33940881778194987,0.779883525637945,0.468288852049698,1.2988101486919936,0.48486973968849983,False,drop_COVID,COVID
4,0,ATT,-0.2471437231571567,0.32643016410160014,-0.75711055636462,0.4489836301890845,0.7810284335920883,0.411911464466718,1.4809139018965052,0.5612295377363556,False,drop_COVID,COVID
4,0,CON,-0.4079649402304156,0.3591689593618044,-1.1358580122160757,0.2560159933026299,0.6650021932373685,0.3289215190547076,1.3444785196220537,0.3746575511745804,False,drop_COVID,COVID
4,0,SNO,-0.389934427970837,0.45123189623263704,-0.8641552851791365,0.3875025920545764,0.6771012719468839,0.2796129525003788,1.6396455470762457,0.5054381635494475,False,drop_COVID,COVID
4,0,PU,-0.9922350642016613,0.38211436737402404,-2.5966965623944582,0.00941250336148091,0.37074712067860327,0.1753135446921187,0.7840433991159502,0.0311066299733318,True,drop_COVID,COVID
4,0,PEU,0.28589604746193437,0.24241923057942702,1.1793455774056771,0.2382605964516319,1.3309540920048981,0.8275831904866993,2.1404963457302766,0.3746575511745804,False,drop_COVID,COVID
4,0,PO,-0.18520616994421943,0.260653197304645,-0.7105463192448588,0.47736541809184396,0.8309329527905479,0.4985325296413973,1.384963931099683,0.5616063742256988,False,drop_COVID,COVID
4,0,PRI,1.272458896818355,0.421688756944588,3.017531000916779,0.002548429734263777,3.5696191049866166,1.5619716996115265,8.157753791476843,0.009556611503489163,True,drop_COVID,COVID
4,0,age,-0.021652121615722598,0.024868037116237182,-0.8706807664198473,0.38392848311935335,0.978580602883488,0.9320270190091923,1.0274594800457884,0.5054381635494475,False,drop_COVID,COVID
4,0,gender,0.43059585790474136,0.3573383572992934,1.2050087797993938,0.22819991252506144,1.5381737835485831,0.7635418653198909,3.0986887502297225,0.37005391220280237,False,drop_COVID,COVID
4,0,Education,-0.005764553739025182,0.23506676909716026,-0.024523048328632602,0.9804353993340096,0.99425202942074,0.627196480650482,1.5761202884653023,0.9804353993340096,False,drop_COVID,COVID
4,0,Occupation,-0.23578115156316024,0.0978353047542781,-2.4099802433829502,0.01595338439484891,0.7899535351132488,0.6521123937356813,0.9569310346382615,0.04161752450830151,True,drop_COVID,COVID
4,0,income,-0.16156847544508923,0.2095768790037556,-0.7709270040336555,0.44075019990235964,0.8508082699956826,0.5642041311562388,1.283001439230142,0.5612295377363556,False,drop_COVID,COVID
5,0,ATT,-0.5063458329960573,0.24273617424902383,-2.085992475421465,0.0369793046657561,0.6026939040199198,0.3745205012531488,0.9698799951601274,0.08875033119781466,False,drop_COVID,COVID
5,0,CON,-0.36159062694252386,0.26972411224042075,-1.3405943722977838,0.180052185428909,0.6965674654352163,0.4105531480657832,1.1818353754897926,0.31773915075689824,False,drop_COVID,COVID
5,0,SNO,-1.914478273241775,0.32226050072922496,-5.9407785593009725,2.8367158637679995e-09,0.14741872481945167,0.07838608499626427,0.27724666219047595,2.8367158637679992e-08,True,drop_COVID,COVID
5,0,PU,-1.3915747356657064,0.28656236022389303,-4.856097411322478,1.1972182267676912e-06,0.24868338553150038,0.14181428042989375,0.4360874381052288,8.979136700757684e-06,True,drop_COVID,COVID
5,0,PEU,-0.02087902551509954,0.17457236648430405,-0.11960097657825353,0.904799246081009,0.9793374322449416,0.6955580097580217,1.3788954950425751,0.9354162063471607,False,drop_COVID,COVID
5,0,PO,0.1428264597185586,0.20072103242707262,0.7115669842444204,0.47673295776195035,1.1535296004435127,0.7783439449756446,1.7095662498421658,0.5616063742256988,False,drop_COVID,COVID
