respondent,assigned_class,post_profile_0,post_profile_1
628,0,0.8942790671658533,0.10572093283414667
629,0,0.6947703708977992,0.30522962910220064
630,0,0.8997036518285733,0.10029634817142678
631,0,0.8808778055045038,0.1191221944954962
632,0,0.8566874661891276,0.1433125338108723
633,1,0.016610225463235827,0.9833897745367641
634,0,0.7614283162799566,0.23857168372004323
635,0,0.7922202802150948,0.20777971978490514
636,0,0.7258787746327156,0.2741212253672845
637,0,0.8907236239108801,0.1092763760891198
638,0,0.9150642466055321,0.08493575339446777
639,1,0.4578692119093789,0.5421307880906212
640,0,0.863876634731978,0.13612336526802205
641,0,0.7563085600400921,0.24369143995990813
642,0,0.9180583922153185,0.08194160778468144
643,0,0.897095225456204,0.10290477454379605
644,1,0.1622308561311148,0.8377691438688852
645,0,0.8987933321790375,0.1012066678209624
646,0,0.8184007155377541,0.18159928446224588
647,1,0.20299020429399467,0.7970097957060054
648,0,0.8799887993279241,0.12001120067207591
649,0,0.897095225456204,0.10290477454379605
650,0,0.8367322011739955,0.16326779882600448
651,0,0.8987933321790375,0.1012066678209624
652,1,0.12407860988598868,0.8759213901140112
653,0,0.5996599278706654,0.40034007212933476
654,0,0.57036692626435,0.42963307373564974
655,0,0.6530777731073946,0.3469222268926054
656,0,0.6530777731073946,0.3469222268926054
657,0,0.7614283162799566,0.23857168372004323
658,1,1.6480629171556585e-08,0.9999999835193708
659,0,0.6005086963540197,0.3994913036459799
660,0,0.8486496577447404,0.15135034225525967
661,0,0.8089310732942943,0.19106892670570585
662,0,0.9141927262017082,0.08580727379829184
663,0,0.9141927262017082,0.08580727379829184
664,1,0.12407860988598868,0.8759213901140112
665,0,0.919997572111041,0.08000242788895913
666,0,0.9180583922153185,0.08194160778468144
667,0,0.9074459016110682,0.09255409838893183
668,0,0.9176175896850907,0.08238241031490931
669,0,0.8486496577447404,0.15135034225525967
670,0,0.9176175896850907,0.08238241031490931
671,0,0.9180583922153185,0.08194160778468144
672,0,0.8184007155377541,0.18159928446224588
673,0,0.8269543716452888,0.17304562835471085
674,0,0.863876634731978,0.13612336526802205
675,0,0.9082674359843185,0.09173256401568156
676,0,0.7563085600400921,0.24369143995990813
677,0,0.9082674359843185,0.09173256401568156
678,0,0.9082674359843185,0.09173256401568156
679,0,0.8367322011739955,0.16326779882600448
680,0,0.9082674359843185,0.09173256401568156
681,0,0.9082674359843185,0.09173256401568156
682,0,0.9082674359843185,0.09173256401568156
683,0,0.9082674359843185,0.09173256401568156
684,0,0.9082674359843185,0.09173256401568156
685,0,0.9082674359843185,0.09173256401568156
686,0,0.9082674359843185,0.09173256401568156
687,0,0.9212317466791067,0.07876825332089328
688,0,0.8551229964166008,0.14487700358339914
689,0,0.919997572111041,0.08000242788895913
690,0,0.8942790671658533,0.10572093283414667
691,0,0.8367322011739955,0.16326779882600448
692,0,0.8551229964166008,0.14487700358339914
693,0,0.9082674359843185,0.09173256401568156
694,0,0.8799887993279241,0.12001120067207591
695,0,0.6947703708977992,0.30522962910220064
696,0,0.8367322011739955,0.16326779882600448
697,0,0.9212317466791067,0.07876825332089328
698,0,0.8907236239108801,0.1092763760891198
699,0,0.897095225456204,0.10290477454379605
700,0,0.9196398183364037,0.08036018166359632
701,1,0.37268670999519105,0.6273132900048091
702,0,0.8184007155377541,0.18159928446224588
703,0,0.7614283162799566,0.23857168372004323
704,0,0.8942790671658533,0.10572093283414667
705,0,0.8907236239108801,0.1092763760891198
706,0,0.8367322011739955,0.16326779882600448
707,0,0.897095225456204,0.10290477454379605
708,0,0.6947703708977992,0.30522962910220064
709,0,0.7614283162799566,0.23857168372004323
710,0,0.8184007155377541,0.18159928446224588
711,0,0.8486496577447404,0.15135034225525967
712,0,0.8367322011739955,0.16326779882600448
713,0,0.8367322011739955,0.16326779882600448
714,0,0.9074459016110682,0.09255409838893183
715,0,0.9141927262017082,0.08580727379829184
716,0,0.9212317466791067,0.07876825332089328
717,1,0.43304757008960476,0.5669524299103952
718,0,0.8367322011739955,0.16326779882600448
719,0,0.6947703708977992,0.30522962910220064
720,1,0.4578692119093789,0.5421307880906212
721,0,0.8907236239108801,0.1092763760891198
722,0,0.8486496577447404,0.15135034225525967
723,0,0.6530777731073946,0.3469222268926054
724,0,0.8367322011739955,0.16326779882600448
725,0,0.8367322011739955,0.16326779882600448
726,1,0.20299020429399467,0.7970097957060054
727,1,0.43304757008960476,0.5669524299103952
728,0,0.8907236239108801,0.1092763760891198
729,0,0.9212317466791067,0.07876825332089328
730,0,0.7654412279167433,0.23455877208325643
731,0,0.9082674359843185,0.09173256401568156
732,0,0.9082674359843185,0.09173256401568156
733,0,0.8967031315133432,0.10329686848665662
734,0,0.8799887993279241,0.12001120067207591
735,0,0.8942790671658533,0.10572093283414667
736,0,0.8089310732942943,0.19106892670570585
737,1,7.221481368685192e-08,0.9999999277851862
738,0,0.8408795361432747,0.15912046385672537
739,0,0.5341654868192665,0.4658345131807333
740,0,0.8486496577447404,0.15135034225525967
741,0,0.863876634731978,0.13612336526802205
742,0,0.8967031315133432,0.10329686848665662
743,0,0.919997572111041,0.08000242788895913
744,0,0.9082674359843185,0.09173256401568156
745,1,0.37268670999519105,0.6273132900048091
746,0,0.9176175896850907,0.08238241031490931
747,0,0.9070477492750509,0.09295225072494931
748,0,0.9098715210949928,0.09012847890500726
749,1,0.04931312321932172,0.9506868767806781
750,0,0.9082674359843185,0.09173256401568156
751,1,0.20299020429399467,0.7970097957060054
752,0,0.6530777731073946,0.3469222268926054
753,0,0.6947703708977992,0.30522962910220064
754,1,0.010642121644682872,0.9893578783553172
755,0,0.8184007155377541,0.18159928446224588
756,0,0.8566874661891276,0.1433125338108723
757,1,0.18148728559917082,0.8185127144008291
758,0,0.9098715210949928,0.09012847890500726
759,0,0.8907236239108801,0.1092763760891198
760,1,0.48076714144270766,0.5192328585572922
761,1,0.20299020429399467,0.7970097957060054
762,0,0.9196398183364037,0.08036018166359632
763,0,0.8089310732942943,0.19106892670570585
764,0,0.9180583922153185,0.08194160778468144
765,0,0.9082674359843185,0.09173256401568156
766,0,0.6947703708977992,0.30522962910220064
767,0,0.9158152345842944,0.0841847654157054
768,0,0.6530777731073946,0.3469222268926054
769,0,0.6530777731073946,0.3469222268926054
770,0,0.897095225456204,0.10290477454379605
771,0,0.8551229964166008,0.14487700358339914
772,1,0.37268670999519105,0.6273132900048091
773,0,0.767802503262902,0.23219749673709777
774,0,0.7477187405761714,0.2522812594238286
775,0,0.7258787746327156,0.2741212253672845
776,0,0.7258787746327156,0.2741212253672845
777,1,0.48581042473464325,0.5141895752653567
778,1,0.243732817375422,0.7562671826245781
779,0,0.7258787746327156,0.2741212253672845
780,0,0.5864803723577117,0.4135196276422884
781,1,0.37268670999519105,0.6273132900048091
782,1,0.48581042473464325,0.5141895752653567
783,0,0.6530777731073946,0.3469222268926054
784,1,0.2817979064772141,0.7182020935227861
785,1,0.48581042473464325,0.5141895752653567
786,1,0.43304757008960476,0.5669524299103952
787,0,0.5292801819648223,0.47071981803517765
788,0,0.7258787746327156,0.2741212253672845
789,1,0.30775969470781644,0.6922403052921837
790,0,0.7614283162799566,0.23857168372004323
791,0,0.8987933321790375,0.1012066678209624
792,1,0.243732817375422,0.7562671826245781
793,0,0.8184007155377541,0.18159928446224588
794,1,0.43304757008960476,0.5669524299103952
795,0,0.7477187405761714,0.2522812594238286
796,0,0.5864803723577117,0.4135196276422884
797,0,0.7672301205368146,0.23276987946318523
798,0,0.562830487458189,0.43716951254181097
799,0,0.7258787746327156,0.2741212253672845
800,0,0.6947703708977992,0.30522962910220064
801,0,0.562830487458189,0.43716951254181097
802,1,0.0034610509505113305,0.9965389490494888
803,0,0.5864803723577117,0.4135196276422884
804,0,0.8089310732942943,0.19106892670570585
805,0,0.8367322011739955,0.16326779882600448
806,0,0.8184007155377541,0.18159928446224588
807,0,0.863876634731978,0.13612336526802205
808,0,0.8907236239108801,0.1092763760891198
809,0,0.919997572111041,0.08000242788895913
810,0,0.897095225456204,0.10290477454379605
811,0,0.5341654868192665,0.4658345131807333
812,0,0.9196398183364037,0.08036018166359632
813,0,0.9196398183364037,0.08036018166359632
814,0,0.9098715210949928,0.09012847890500726
815,0,0.9098715210949928,0.09012847890500726
816,0,0.9158152345842944,0.0841847654157054
817,0,0.9098715210949928,0.09012847890500726
818,0,0.7258787746327156,0.2741212253672845
819,0,0.9158152345842944,0.0841847654157054
820,0,0.7922202802150948,0.20777971978490514
821,1,0.02583208705337903,0.9741679129466214
822,1,0.48076714144270766,0.5192328585572922
823,0,0.8997036518285733,0.10029634817142678
824,0,0.7654412279167433,0.23455877208325643
825,0,0.8408795361432747,0.15912046385672537
826,0,0.7084992382795349,0.291500761720465
827,0,0.5341654868192665,0.4658345131807333
828,0,0.9082674359843185,0.09173256401568156
829,0,0.9082674359843185,0.09173256401568156
830,0,0.7084992382795349,0.291500761720465
831,0,0.7654412279167433,0.23455877208325643
832,0,0.7076064036934663,0.2923935963065341
833,0,0.876992344784619,0.12300765521538093
834,1,0.06323845445090878,0.936761545549091
835,0,0.6530777731073946,0.3469222268926054
836,0,0.8987933321790375,0.1012066678209624
837,1,0.43304757008960476,0.5669524299103952
838,0,0.5341654868192665,0.4658345131807333
839,0,0.7563085600400921,0.24369143995990813
840,1,0.12407860988598868,0.8759213901140112
841,0,0.8367322011739955,0.16326779882600448
842,0,0.9180583922153185,0.08194160778468144
843,0,0.9070477492750509,0.09295225072494931
844,0,0.6468085948816343,0.3531914051183657
845,1,0.12407860988598868,0.8759213901140112
846,1,0.12407860988598868,0.8759213901140112
847,0,0.9176175896850907,0.08238241031490931
848,0,0.5996599278706654,0.40034007212933476
849,0,0.8367322011739955,0.16326779882600448
850,0,0.8942790671658533,0.10572093283414667
851,1,0.30775969470781644,0.6922403052921837
852,0,0.6530777731073946,0.3469222268926054
853,1,0.37268670999519105,0.6273132900048091
854,1,0.02488321648042264,0.9751167835195772
855,1,0.016610225463235827,0.9833897745367641
856,1,0.0034610509505113305,0.9965389490494888
857,1,0.37268670999519105,0.6273132900048091
858,1,0.0906581141862837,0.9093418858137164
859,1,0.37268670999519105,0.6273132900048091
860,0,0.5996599278706654,0.40034007212933476
861,0,0.8367322011739955,0.16326779882600448
862,1,0.06323845445090878,0.936761545549091
863,0,0.8184007155377541,0.18159928446224588
864,0,0.8799887993279241,0.12001120067207591
865,0,0.9212317466791067,0.07876825332089328
866,0,0.8997036518285733,0.10029634817142678
867,0,0.5996599278706654,0.40034007212933476
868,0,0.8184007155377541,0.18159928446224588
869,0,0.7922202802150948,0.20777971978490514
870,0,0.8907236239108801,0.1092763760891198
871,0,0.876992344784619,0.12300765521538093
872,0,0.6947703708977992,0.30522962910220064
873,0,0.9180583922153185,0.08194160778468144
874,0,0.562830487458189,0.43716951254181097
875,0,0.9158152345842944,0.0841847654157054
876,0,0.8799887993279241,0.12001120067207591
877,0,0.919997572111041,0.08000242788895913
878,0,0.919997572111041,0.08000242788895913
879,0,0.9141927262017082,0.08580727379829184
880,0,0.9180583922153185,0.08194160778468144
881,0,0.6530777731073946,0.3469222268926054
882,0,0.8184007155377541,0.18159928446224588
883,0,0.6530777731073946,0.3469222268926054
884,0,0.8184007155377541,0.18159928446224588
885,0,0.8184007155377541,0.18159928446224588
886,0,0.5341654868192665,0.4658345131807333
887,0,0.7922202802150948,0.20777971978490514
888,0,0.7258787746327156,0.2741212253672845
889,0,0.6530777731073946,0.3469222268926054
890,0,0.897095225456204,0.10290477454379605
891,0,0.897095225456204,0.10290477454379605
892,0,0.9074459016110682,0.09255409838893183
893,0,0.8907236239108801,0.1092763760891198
894,0,0.8947770680258257,0.10522293197417432
895,0,0.8367322011739955,0.16326779882600448
896,0,0.9196398183364037,0.08036018166359632
897,0,0.9150642466055321,0.08493575339446777
898,0,0.8987933321790375,0.1012066678209624
899,1,7.221481368685192e-08,0.9999999277851862
900,1,0.0034610509505113305,0.9965389490494888
901,0,0.8184007155377541,0.18159928446224588
902,0,0.8367322011739955,0.16326779882600448
903,0,0.8583672477961114,0.1416327522038887
904,0,0.8367322011739955,0.16326779882600448
905,1,0.12407860988598868,0.8759213901140112
906,1,0.006547445709757925,0.9934525542902417
907,1,0.30775969470781644,0.6922403052921837
908,1,0.12407860988598868,0.8759213901140112
909,1,0.12407860988598868,0.8759213901140112
910,0,0.8367322011739955,0.16326779882600448
911,0,0.863876634731978,0.13612336526802205
912,0,0.919997572111041,0.08000242788895913
913,1,0.1622308561311148,0.8377691438688852
914,0,0.8367322011739955,0.16326779882600448
915,1,0.0003569999890222544,0.9996430000109774
916,1,0.43304757008960476,0.5669524299103952
917,0,0.5292801819648223,0.47071981803517765
918,1,0.042126750017022006,0.9578732499829778
919,0,0.8367322011739955,0.16326779882600448
920,1,0.43304757008960476,0.5669524299103952
921,0,0.7922202802150948,0.20777971978490514
922,0,0.7922202802150948,0.20777971978490514
923,0,0.9074459016110682,0.09255409838893183
924,1,0.43304757008960476,0.5669524299103952
925,0,0.767802503262902,0.23219749673709777
926,0,0.8367322011739955,0.16326779882600448
927,0,0.8367322011739955,0.16326779882600448
928,0,0.6051833976310945,0.39481660236890515
929,0,0.9176175896850907,0.08238241031490931
930,0,0.7563085600400921,0.24369143995990813
931,0,0.9180583922153185,0.08194160778468144
932,0,0.562830487458189,0.43716951254181097
933,0,0.8486496577447404,0.15135034225525967
934,0,0.8551229964166008,0.14487700358339914
935,1,0.18148728559917082,0.8185127144008291
936,1,0.43304757008960476,0.5669524299103952
937,1,0.12407860988598868,0.8759213901140112
938,0,0.6947703708977992,0.30522962910220064
939,1,0.18148728559917082,0.8185127144008291
940,1,0.20299020429399467,0.7970097957060054
941,0,0.7084992382795349,0.291500761720465
942,0,0.7563085600400921,0.24369143995990813
943,1,0.12407860988598868,0.8759213901140112
944,0,0.8799887993279241,0.12001120067207591
945,1,0.10113882268658952,0.8988611773134103
946,1,0.243732817375422,0.7562671826245781
947,0,0.7922202802150948,0.20777971978490514
948,1,0.3148750408132272,0.6851249591867729
949,1,0.48581042473464325,0.5141895752653567
950,0,0.6530777731073946,0.3469222268926054
951,1,0.04931312321932172,0.9506868767806781
952,0,0.8808778055045038,0.1191221944954962
953,1,0.3412079591640343,0.6587920408359659
954,1,0.2817979064772141,0.7182020935227861
955,0,0.8942790671658533,0.10572093283414667
956,0,0.5864803723577117,0.4135196276422884
957,0,0.8583672477961114,0.1416327522038887
958,1,0.20299020429399467,0.7970097957060054
959,0,0.5292801819648223,0.47071981803517765
960,0,0.767802503262902,0.23219749673709777
961,1,0.02583208705337903,0.9741679129466214
962,0,0.897095225456204,0.10290477454379605
963,0,0.9074459016110682,0.09255409838893183
964,0,0.8184007155377541,0.18159928446224588
965,0,0.8987933321790375,0.1012066678209624
966,0,0.8987933321790375,0.1012066678209624
967,0,0.9141927262017082,0.08580727379829184
968,1,0.43304757008960476,0.5669524299103952
969,0,0.7614283162799566,0.23857168372004323
970,0,0.897095225456204,0.10290477454379605
971,0,0.7258787746327156,0.2741212253672845
972,0,0.8184007155377541,0.18159928446224588
973,0,0.8486496577447404,0.15135034225525967
974,0,0.7477187405761714,0.2522812594238286
975,0,0.8367322011739955,0.16326779882600448
976,0,0.562830487458189,0.43716951254181097
977,0,0.9141927262017082,0.08580727379829184
978,0,0.9074459016110682,0.09255409838893183
979,0,0.9074459016110682,0.09255409838893183
980,0,0.8808778055045038,0.1191221944954962
981,0,0.6530777731073946,0.3469222268926054
982,0,0.7477187405761714,0.2522812594238286
983,0,0.9074459016110682,0.09255409838893183
984,0,0.8987933321790375,0.1012066678209624
985,1,0.016610225463235827,0.9833897745367641
986,0,0.6530777731073946,0.3469222268926054
987,0,0.8997036518285733,0.10029634817142678
988,0,0.9155583687304025,0.08444163126959771
989,0,0.897095225456204,0.10290477454379605
990,1,0.000586528364330316,0.9994134716356694
991,1,0.02682643373521553,0.9731735662647846
992,1,0.12407860988598868,0.8759213901140112
993,1,0.0003569999890222544,0.9996430000109774
994,0,0.8486496577447404,0.15135034225525967
995,0,0.9176175896850907,0.08238241031490931
996,1,0.005339020615077236,0.9946609793849229
997,0,0.863876634731978,0.13612336526802205
998,0,0.8799887993279241,0.12001120067207591
999,0,0.8534730654971349,0.14652693450286514
1000,0,0.8367322011739955,0.16326779882600448
1001,0,0.7477187405761714,0.2522812594238286
1002,0,0.9176175896850907,0.08238241031490931
1003,0,0.8799887993279241,0.12001120067207591
1004,0,0.8907236239108801,0.1092763760891198
1005,0,0.6530777731073946,0.3469222268926054
1006,1,0.48581042473464325,0.5141895752653567
1007,0,0.6947703708977992,0.30522962910220064
1008,0,0.9180583922153185,0.08194160778468144
1009,0,0.8997036518285733,0.10029634817142678
1010,0,0.8486496577447404,0.15135034225525967
1011,0,0.863876634731978,0.13612336526802205
1012,0,0.8408795361432747,0.15912046385672537
1013,0,0.7922202802150948,0.20777971978490514
1014,0,0.8367322011739955,0.16326779882600448
1015,1,0.000586528364330316,0.9994134716356694
1016,0,0.8184007155377541,0.18159928446224588
1017,0,0.8907236239108801,0.1092763760891198
1018,0,0.897095225456204,0.10290477454379605
1019,1,0.02488321648042264,0.9751167835195772
1020,1,0.24247724788032862,0.7575227521196715
1021,1,0.016610225463235827,0.9833897745367641
1022,0,0.8997036518285733,0.10029634817142678
1023,0,0.8799887993279241,0.12001120067207591
1024,0,0.5292801819648223,0.47071981803517765
1025,0,0.9082674359843185,0.09173256401568156
1026,0,0.8534730654971349,0.14652693450286514
1027,0,0.7672301205368146,0.23276987946318523
1028,0,0.8997036518285733,0.10029634817142678
1029,0,0.9098715210949928,0.09012847890500726
1030,0,0.8534730654971349,0.14652693450286514
1031,0,0.7563085600400921,0.24369143995990813
1032,0,0.897095225456204,0.10290477454379605
1033,1,0.1622308561311148,0.8377691438688852
1034,1,0.243732817375422,0.7562671826245781
1035,0,0.8942790671658533,0.10572093283414667
1036,0,0.9082674359843185,0.09173256401568156
1037,0,0.8367322011739955,0.16326779882600448
1038,1,0.12407860988598868,0.8759213901140112
1039,1,0.006547445709757925,0.9934525542902417
1040,1,0.30775969470781644,0.6922403052921837
1041,1,0.12407860988598868,0.8759213901140112
1042,1,0.12407860988598868,0.8759213901140112
1043,0,0.8367322011739955,0.16326779882600448
1044,0,0.863876634731978,0.13612336526802205
1045,0,0.919997572111041,0.08000242788895913
1046,1,0.1622308561311148,0.8377691438688852
1047,0,0.8367322011739955,0.16326779882600448
1048,1,0.0003569999890222544,0.9996430000109774
1049,1,0.43304757008960476,0.5669524299103952
1050,0,0.5292801819648223,0.47071981803517765
1051,1,0.042126750017022006,0.9578732499829778
1052,0,0.8367322011739955,0.16326779882600448
1053,1,0.43304757008960476,0.5669524299103952
1054,0,0.7922202802150948,0.20777971978490514
1055,0,0.7922202802150948,0.20777971978490514
1056,0,0.9074459016110682,0.09255409838893183
1057,1,0.43304757008960476,0.5669524299103952
1058,0,0.767802503262902,0.23219749673709777
1059,0,0.8367322011739955,0.16326779882600448
1060,0,0.8367322011739955,0.16326779882600448
1061,0,0.6051833976310945,0.39481660236890515
1062,0,0.9176175896850907,0.08238241031490931
1063,0,0.7563085600400921,0.24369143995990813
1064,0,0.9180583922153185,0.08194160778468144
1065,0,0.562830487458189,0.43716951254181097
1066,0,0.8486496577447404,0.15135034225525967
1067,0,0.8551229964166008,0.14487700358339914
1068,1,0.18148728559917082,0.8185127144008291
1069,1,0.43304757008960476,0.5669524299103952
1070,1,0.12407860988598868,0.8759213901140112
1071,0,0.6947703708977992,0.30522962910220064
1072,1,0.18148728559917082,0.8185127144008291
1073,1,0.20299020429399467,0.7970097957060054
1074,0,0.7084992382795349,0.291500761720465
1075,0,0.7563085600400921,0.24369143995990813
1076,1,0.12407860988598868,0.8759213901140112
1077,0,0.8799887993279241,0.12001120067207591
1078,1,0.10113882268658952,0.8988611773134103
1079,1,0.243732817375422,0.7562671826245781
1080,0,0.7922202802150948,0.20777971978490514
1081,1,0.3148750408132272,0.6851249591867729
1082,1,0.48581042473464325,0.5141895752653567
1083,0,0.6530777731073946,0.3469222268926054
1084,1,0.04931312321932172,0.9506868767806781
1085,0,0.8808778055045038,0.1191221944954962
1086,1,0.3412079591640343,0.6587920408359659
1087,1,0.2817979064772141,0.7182020935227861
1088,0,0.8942790671658533,0.10572093283414667
1089,0,0.5864803723577117,0.4135196276422884
1090,0,0.8583672477961114,0.1416327522038887
1091,1,0.20299020429399467,0.7970097957060054
1092,0,0.5292801819648223,0.47071981803517765
1093,0,0.767802503262902,0.23219749673709777
1094,1,0.02583208705337903,0.9741679129466214
1095,0,0.897095225456204,0.10290477454379605
1096,0,0.9074459016110682,0.09255409838893183
1097,0,0.8184007155377541,0.18159928446224588
1098,0,0.8987933321790375,0.1012066678209624
1099,0,0.8987933321790375,0.1012066678209624
1100,0,0.9141927262017082,0.08580727379829184
1101,1,0.43304757008960476,0.5669524299103952
1102,0,0.7614283162799566,0.23857168372004323
1103,0,0.897095225456204,0.10290477454379605
1104,0,0.7258787746327156,0.2741212253672845
1105,0,0.8184007155377541,0.18159928446224588
1106,0,0.8486496577447404,0.15135034225525967
1107,0,0.7477187405761714,0.2522812594238286
1108,0,0.8367322011739955,0.16326779882600448
1109,0,0.562830487458189,0.43716951254181097
1110,0,0.9141927262017082,0.08580727379829184
1111,0,0.9074459016110682,0.09255409838893183
1112,0,0.9074459016110682,0.09255409838893183
1113,0,0.8808778055045038,0.1191221944954962
1114,0,0.6530777731073946,0.3469222268926054
1115,0,0.7477187405761714,0.2522812594238286
1116,0,0.9074459016110682,0.09255409838893183
1117,0,0.8987933321790375,0.1012066678209624
1118,1,0.016610225463235827,0.9833897745367641
1119,0,0.6530777731073946,0.3469222268926054
1120,0,0.8997036518285733,0.10029634817142678
1121,0,0.9155583687304025,0.08444163126959771
1122,0,0.897095225456204,0.10290477454379605
1123,1,0.000586528364330316,0.9994134716356694
1124,1,0.02682643373521553,0.9731735662647846
1125,1,0.12407860988598868,0.8759213901140112
1126,1,0.0003569999890222544,0.9996430000109774
1127,0,0.8486496577447404,0.15135034225525967
1128,0,0.9176175896850907,0.08238241031490931
1129,1,0.005339020615077236,0.9946609793849229
1130,0,0.863876634731978,0.13612336526802205
1131,0,0.8799887993279241,0.12001120067207591
1132,0,0.8534730654971349,0.14652693450286514
1133,0,0.8367322011739955,0.16326779882600448
1134,0,0.7477187405761714,0.2522812594238286
1135,0,0.9176175896850907,0.08238241031490931
1136,0,0.8799887993279241,0.12001120067207591
1137,0,0.8907236239108801,0.1092763760891198
1138,0,0.6530777731073946,0.3469222268926054
1139,1,0.48581042473464325,0.5141895752653567
1140,0,0.6947703708977992,0.30522962910220064
1141,0,0.9180583922153185,0.08194160778468144
1142,0,0.8997036518285733,0.10029634817142678
1143,0,0.8486496577447404,0.15135034225525967
1144,0,0.863876634731978,0.13612336526802205
1145,0,0.8408795361432747,0.15912046385672537
1146,0,0.7922202802150948,0.20777971978490514
1147,0,0.8367322011739955,0.16326779882600448
1148,1,0.000586528364330316,0.9994134716356694
1149,0,0.8184007155377541,0.18159928446224588
1150,0,0.8907236239108801,0.1092763760891198
1151,0,0.897095225456204,0.10290477454379605
1152,1,0.02488321648042264,0.9751167835195772
1153,1,0.24247724788032862,0.7575227521196715
1154,1,0.016610225463235827,0.9833897745367641
1155,0,0.8997036518285733,0.10029634817142678
1156,0,0.8799887993279241,0.12001120067207591
1157,0,0.5292801819648223,0.47071981803517765
1158,0,0.9082674359843185,0.09173256401568156
1159,0,0.8534730654971349,0.14652693450286514
1160,0,0.7672301205368146,0.23276987946318523
1161,0,0.8997036518285733,0.10029634817142678
1162,0,0.9098715210949928,0.09012847890500726
1163,0,0.8534730654971349,0.14652693450286514
1164,0,0.7563085600400921,0.24369143995990813
1165,0,0.897095225456204,0.10290477454379605
