profile,size,assigned_share,weight,proportion_WEIGHT_NOT_SHARE,mean_z_INT,mean_z_BE
0,124,0.10634648370497427,0.10623988451484992,0.10623988451484992,1.449754362630483,0.8986665468375299
1,487,0.4176672384219554,0.4092869227800141,0.4092869227800141,-0.16356691376834923,-0.10684156006694549
2,169,0.14493996569468268,0.2071703746794645,0.2071703746794645,-1.0352187023320045,-1.0545768132492468
3,386,0.33104631217838765,0.27730281802567147,0.27730281802567147,0.45939204689086943,0.6012621794024648
