respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4
37,0,0.8396732691655211,0.085431667798798,0.0,0.07489506303567627,4.4877115971557464e-15
38,0,0.5130000809742371,0.3919740573193246,0.0,0.09502586170643838,3.0689466449557067e-46
39,1,0.03274060247466387,0.9623307150181579,0.0,0.004928682507178617,4.2119928820521467e-95
40,0,0.6726976386478356,0.2189036869560625,0.0,0.10839867439610174,6.012941219770374e-34
41,0,0.8835351747977285,0.02153988952883519,0.0,0.09332129142162032,0.0016036442518161322
42,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
43,0,0.7653397300714933,0.19313508516437755,0.0,0.0415251725842806,1.2179848608274256e-08
44,0,0.9095230474016002,0.05980205038535615,0.0,0.029593836194834622,0.0010810660182088894
45,0,0.43541057425823493,0.32166901335016596,0.0,0.24292041239159903,1.733316365085261e-34
46,3,0.014457645853857453,0.47915067492195923,0.0,0.5063916792241833,5.443633671332229e-49
47,1,0.004266678325514407,0.9736995827774905,0.0,0.022033738896995062,8.74612598016445e-27
48,0,0.9191428972932172,0.027684516208988222,0.0,0.0518612053979063,0.0013113810998882404
49,0,0.8959343895879879,0.057423226903031394,0.0,0.04664238350896633,1.449600190365546e-14
50,1,0.03287584050465999,0.6905320582092594,0.0,0.2765921012860805,3.090097118077671e-36
51,1,0.2853650339987328,0.4335820934333124,0.0,0.2810528725679546,6.407395584480131e-47
52,0,0.6726976386478356,0.2189036869560625,0.0,0.10839867439610174,6.012941219770374e-34
53,0,0.6983113805355758,0.21024590367965248,0.0,0.09144271578476942,2.3403532325063567e-15
54,3,7.2955913148631974e-06,0.12984763479203157,0.0,0.8701450696166534,1.2598639447400877e-83
55,1,0.2853650339987328,0.4335820934333124,0.0,0.2810528725679546,6.407395584480131e-47
56,0,0.7737103634866179,0.12856847009590353,0.0,0.09772116641747855,1.4350257858078657e-23
57,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
58,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
59,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
60,2,0.0008715495664939842,0.00010413007341738501,0.9989854413303109,3.887902977787014e-05,2.6769435942642866e-17
61,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
62,1,0.165324943365059,0.48993662570967483,0.0,0.3447384309252659,3.106418646080502e-35
63,2,0.00028068229674186045,6.940914561101496e-06,0.9992830153656438,0.0001120759341254071,0.0003172854889276201
64,0,0.46657340281649334,0.009210604519593924,0.0,0.06003337645146962,0.46418261621244306
65,2,0.0005024261987663839,1.751748752432569e-05,0.999371588055509,0.00010723876623644984,1.2294919638743286e-06
66,0,0.46657340281649334,0.009210604519593924,0.0,0.06003337645146962,0.46418261621244306
67,2,0.0008449317919648387,0.000245353589592576,0.9988949777030868,1.473691535562393e-05,1.5046804002481806e-25
68,0,0.9191428972932172,0.027684516208988222,0.0,0.0518612053979063,0.0013113810998882404
69,0,0.8396732691655211,0.085431667798798,0.0,0.07489506303567627,4.4877115971557464e-15
70,0,0.9095230474016002,0.05980205038535615,0.0,0.029593836194834622,0.0010810660182088894
71,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
72,2,0.00012777946877753031,2.687166019089533e-06,0.9988569222218918,8.600084394017591e-05,0.0009266102993714639
73,4,0.11450195595365358,0.002194619321717419,0.0,0.016170672001954205,0.8671327527226748
74,3,2.8084306827809505e-05,0.08008525585840635,0.0,0.9198866598347659,1.3039186996972935e-100
75,0,0.8838219654385717,0.06601694896633291,0.0,0.050161066692048645,1.8903046724385834e-08
76,1,0.03287584050465999,0.6905320582092594,0.0,0.2765921012860805,3.090097118077671e-36
77,0,0.5130000809742371,0.3919740573193246,0.0,0.09502586170643838,3.0689466449557067e-46
78,0,0.8835351747977285,0.02153988952883519,0.0,0.09332129142162032,0.0016036442518161322
79,0,0.43541057425823493,0.32166901335016596,0.0,0.24292041239159903,1.733316365085261e-34
80,1,1.7147372772020015e-08,0.9999999793116949,0.0,3.540932003223038e-09,1.5687666698765805e-16
81,0,0.4991160144214622,0.034637391987124844,0.0,0.008388824735610166,0.4578577688558026
82,4,0.09151160444010462,0.008036940806841003,0.0,0.0007158372930055712,0.8997356174600488
83,0,0.7653397300714933,0.19313508516437755,0.0,0.0415251725842806,1.2179848608274256e-08
84,1,0.2853650339987328,0.4335820934333124,0.0,0.2810528725679546,6.407395584480131e-47
85,1,0.03287584050465999,0.6905320582092594,0.0,0.2765921012860805,3.090097118077671e-36
86,0,0.9064930545120622,0.03541221305709315,0.0,0.05809470481605066,2.761479412063816e-08
87,0,0.5825685978315006,0.3955218310333612,0.0,0.021909571135138074,9.841040657728207e-46
88,0,0.46657340281649334,0.009210604519593924,0.0,0.06003337645146962,0.46418261621244306
89,4,0.10587934716787518,0.0032680192618458875,0.0,0.003387078453114002,0.8874655551171651
90,0,0.8396732691655211,0.085431667798798,0.0,0.07489506303567627,4.4877115971557464e-15
91,0,0.6983113805355758,0.21024590367965248,0.0,0.09144271578476942,2.3403532325063567e-15
92,0,0.7843665953436192,0.19892259034483226,0.0,0.015887660210743806,0.000823154100804783
93,2,0.0008449317919648387,0.000245353589592576,0.9988949777030868,1.473691535562393e-05,1.5046804002481806e-25
94,0,0.9064930545120622,0.03541221305709315,0.0,0.05809470481605066,2.761479412063816e-08
95,0,0.8396732691655211,0.085431667798798,0.0,0.07489506303567627,4.4877115971557464e-15
96,4,0.09151160444010462,0.008036940806841003,0.0,0.0007158372930055712,0.8997356174600488
97,4,0.09151160444010462,0.008036940806841003,0.0,0.0007158372930055712,0.8997356174600488
98,4,0.09151160444010462,0.008036940806841003,0.0,0.0007158372930055712,0.8997356174600488
99,0,0.8519677140815356,0.09650946600663826,0.0,0.05152281991182626,3.168988105992291e-23
100,0,0.8878338211514223,0.053936723825784176,0.0,0.0582294550227855,8.019726229460372e-15
101,4,0.11450195595365358,0.002194619321717419,0.0,0.016170672001954205,0.8671327527226748
102,0,0.4998569106515176,0.013918567036110864,0.0,0.02237274380924283,0.4638517785031285
103,4,0.11450195595365358,0.002194619321717419,0.0,0.016170672001954205,0.8671327527226748
104,0,0.9064930545120622,0.03541221305709315,0.0,0.05809470481605066,2.761479412063816e-08
105,0,0.7737103634866179,0.12856847009590353,0.0,0.09772116641747855,1.4350257858078657e-23
106,0,0.9191428972932172,0.027684516208988222,0.0,0.0518612053979063,0.0013113810998882404
107,4,0.09151160444010462,0.008036940806841003,0.0,0.0007158372930055712,0.8997356174600488
108,0,0.8835351747977285,0.02153988952883519,0.0,0.09332129142162032,0.0016036442518161322
109,4,0.10587934716787518,0.0032680192618458875,0.0,0.003387078453114002,0.8874655551171651
