z_INT,z_BE
0.5781825210078264,0.3986475795679947
-1.2724878562811803,-0.969970789047155
0.14239660019649752,0.14083154986072038
-2.241243751645872,-1.9528359142180658
-0.7291752414261609,-0.30849025175103817
-0.2933893206148317,-0.13034670747258534
-1.962331280236672,0.4633753173002708
1.0139684418191561,0.4980233451982335
1.4497543626304858,0.8980079562649715
