respondent,z_INT,z_BE
468,-1.16496116223749,-1.0458269322858873
469,1.0139684418191564,-0.05118239472850978
470,0.14239660019649758,-0.38273057391430226
471,-0.2933893206148318,-1.3773751114716797
472,-0.7291752414261612,-0.7142787531000948
473,0.14239660019649758,0.2803657844572827
474,0.14239660019649758,0.2803657844572827
475,0.5781825210078264,-0.05118239472850978
476,-0.7291752414261612,-0.38273057391430226
477,0.14239660019649758,0.6119139636430752
478,0.5781825210078264,-0.05118239472850978
479,1.4497543626304852,0.2803657844572827
480,1.4497543626304852,0.9434621428288676
481,-0.7291752414261612,-0.05118239472850978
482,1.4497543626304852,1.6065585012004526
483,0.14239660019649758,0.2803657844572827
484,1.4497543626304852,1.6065585012004526
485,0.14239660019649758,0.2803657844572827
486,1.0139684418191564,1.6065585012004526
487,-0.2933893206148318,-0.05118239472850978
488,-0.2933893206148318,-0.38273057391430226
489,0.14239660019649758,-0.38273057391430226
490,-0.7291752414261612,-0.05118239472850978
491,1.4497543626304852,1.6065585012004526
492,0.5781825210078264,-0.38273057391430226
493,-1.6007470830488193,-1.7089232906574723
494,1.4497543626304852,0.6119139636430752
495,1.4497543626304852,1.6065585012004526
496,0.14239660019649758,1.2750103220146602
497,-1.16496116223749,-1.0458269322858873
498,1.4497543626304852,1.6065585012004526
499,0.14239660019649758,0.2803657844572827
500,-0.2933893206148318,0.2803657844572827
501,-3.7796766871054652,-3.698212365772227
502,-2.0365330038601486,-1.0458269322858873
503,1.4497543626304852,0.6119139636430752
504,-1.16496116223749,-1.0458269322858873
505,1.0139684418191564,1.2750103220146602
506,0.14239660019649758,0.2803657844572827
507,-0.7291752414261612,-1.0458269322858873
508,1.0139684418191564,1.2750103220146602
509,0.14239660019649758,1.2750103220146602
510,1.4497543626304852,0.2803657844572827
511,0.14239660019649758,0.9434621428288676
512,-1.6007470830488193,-0.7142787531000948
513,0.14239660019649758,-0.05118239472850978
514,-0.7291752414261612,-2.040471469843265
515,0.14239660019649758,-0.38273057391430226
516,1.0139684418191564,0.2803657844572827
517,1.4497543626304852,-0.7142787531000948
518,-0.2933893206148318,-0.05118239472850978
519,1.4497543626304852,0.6119139636430752
520,1.0139684418191564,0.6119139636430752
521,0.14239660019649758,0.2803657844572827
522,-2.0365330038601486,-1.0458269322858873
523,-0.2933893206148318,-1.3773751114716797
524,0.5781825210078264,-0.05118239472850978
525,-1.6007470830488193,-0.38273057391430226
526,0.14239660019649758,-0.38273057391430226
527,0.14239660019649758,0.9434621428288676
528,-1.16496116223749,-1.3773751114716797
529,-0.2933893206148318,-1.0458269322858873
530,0.14239660019649758,-1.0458269322858873
531,-0.7291752414261612,0.2803657844572827
532,0.5781825210078264,0.6119139636430752
533,0.14239660019649758,-0.38273057391430226
534,-0.2933893206148318,-0.38273057391430226
535,-0.7291752414261612,-0.7142787531000948
536,1.0139684418191564,-0.05118239472850978
537,-0.7291752414261612,0.6119139636430752
538,-0.2933893206148318,-0.05118239472850978
539,0.5781825210078264,0.2803657844572827
540,-0.7291752414261612,-0.38273057391430226
541,0.5781825210078264,-0.05118239472850978
542,-0.2933893206148318,-0.38273057391430226
543,0.14239660019649758,-0.05118239472850978
544,0.14239660019649758,-0.38273057391430226
545,0.5781825210078264,1.6065585012004526
546,1.4497543626304852,1.6065585012004526
547,1.4497543626304852,1.6065585012004526
548,1.4497543626304852,1.6065585012004526
549,1.4497543626304852,1.6065585012004526
550,1.4497543626304852,1.6065585012004526
551,1.4497543626304852,1.6065585012004526
552,-2.4723189246714776,0.2803657844572827
553,-1.6007470830488193,-1.0458269322858873
554,-3.7796766871054652,-3.698212365772227
555,-2.4723189246714776,0.2803657844572827
556,-3.7796766871054652,-0.7142787531000948
557,-1.16496116223749,-2.040471469843265
558,-1.16496116223749,-2.372019649029057
559,-2.4723189246714776,-0.05118239472850978
560,0.14239660019649758,-1.0458269322858873
561,-1.16496116223749,-0.38273057391430226
562,-2.9081048454828062,-2.372019649029057
563,-2.4723189246714776,-1.0458269322858873
564,-3.7796766871054652,-3.698212365772227
565,0.14239660019649758,0.6119139636430752
566,0.14239660019649758,0.2803657844572827
567,-0.2933893206148318,-0.38273057391430226
568,0.14239660019649758,-0.05118239472850978
569,0.14239660019649758,-0.05118239472850978
570,0.14239660019649758,-0.05118239472850978
571,0.14239660019649758,0.2803657844572827
572,0.14239660019649758,0.2803657844572827
573,0.14239660019649758,0.2803657844572827
574,0.14239660019649758,0.2803657844572827
575,0.14239660019649758,0.2803657844572827
576,0.14239660019649758,0.2803657844572827
577,0.14239660019649758,0.2803657844572827
578,-1.16496116223749,-1.0458269322858873
579,0.14239660019649758,0.2803657844572827
580,0.14239660019649758,0.2803657844572827
581,0.14239660019649758,0.2803657844572827
582,0.14239660019649758,0.2803657844572827
583,0.14239660019649758,0.2803657844572827
584,0.14239660019649758,0.2803657844572827
585,0.14239660019649758,0.2803657844572827
586,-0.7291752414261612,-0.05118239472850978
587,0.14239660019649758,-0.7142787531000948
588,0.14239660019649758,-0.05118239472850978
589,0.14239660019649758,-0.05118239472850978
590,0.14239660019649758,-0.38273057391430226
591,-0.2933893206148318,-0.05118239472850978
592,0.14239660019649758,0.2803657844572827
593,-0.7291752414261612,-0.05118239472850978
594,0.14239660019649758,0.9434621428288676
595,-0.7291752414261612,-0.05118239472850978
596,0.14239660019649758,1.2750103220146602
597,0.5781825210078264,0.6119139636430752
598,-0.2933893206148318,1.2750103220146602
599,0.14239660019649758,1.6065585012004526
600,1.4497543626304852,1.6065585012004526
601,0.5781825210078264,1.6065585012004526
602,0.14239660019649758,1.6065585012004526
603,0.14239660019649758,0.9434621428288676
604,0.14239660019649758,1.2750103220146602
605,-0.7291752414261612,-0.05118239472850978
606,-1.16496116223749,-1.0458269322858873
607,-1.16496116223749,-1.0458269322858873
608,0.5781825210078264,-0.05118239472850978
609,-0.2933893206148318,-0.05118239472850978
610,0.5781825210078264,0.6119139636430752
611,-0.2933893206148318,-0.05118239472850978
612,0.5781825210078264,0.2803657844572827
613,0.5781825210078264,-0.05118239472850978
614,-0.2933893206148318,-0.05118239472850978
615,0.5781825210078264,0.2803657844572827
616,0.5781825210078264,-0.05118239472850978
617,1.0139684418191564,0.6119139636430752
