respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2
65,0,0.7519874361262812,0.15242221032852168,0.09559035354519745
66,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
67,0,0.9147627744746637,0.014761457781342864,0.07047576774399349
68,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
69,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
70,0,0.6113122533987618,0.13951260775941676,0.24917513884182144
71,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
72,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
73,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
74,1,0.003378750592849616,0.9917824755418183,0.004838773865332243
75,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
76,1,0.059134393994596,0.6311125979440076,0.3097530080613963
77,0,0.7660475856223695,0.1873778224216528,0.04657459195597762
78,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
79,1,0.38074881940066146,0.517918011186552,0.10133316941278654
80,2,7.49010110424854e-07,3.9863795985464657e-08,0.9999992111260937
81,0,0.6330943242655602,0.0679920259926905,0.29891364974174917
82,0,0.6470666771430931,0.02555436017429483,0.3273789626826122
83,0,0.4188754437951992,0.18120322480385856,0.3999213314009425
84,1,0.4227156442367992,0.5143897760584499,0.06289457970475065
85,1,0.059134393994596,0.6311125979440076,0.3097530080613963
86,0,0.689929534576861,0.19960156891406097,0.1104688965090778
87,0,0.92705338835773,0.03972182002128038,0.03322479162098972
88,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
89,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
90,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
91,0,0.4023793675110559,0.3263447720093652,0.2712758604795789
92,2,0.41133325640661766,0.07416553233099675,0.5145012112623856
93,0,0.9147627744746637,0.014761457781342864,0.07047576774399349
94,0,0.689929534576861,0.19960156891406097,0.1104688965090778
95,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
96,0,0.6470666771430931,0.02555436017429483,0.3273789626826122
97,0,0.6470666771430931,0.02555436017429483,0.3273789626826122
98,0,0.6470666771430931,0.02555436017429483,0.3273789626826122
99,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
100,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
101,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
102,0,0.7229136388236292,0.12373321269172173,0.1533531484846489
103,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
104,0,0.689929534576861,0.19960156891406097,0.1104688965090778
105,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
106,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
107,0,0.6470666771430931,0.02555436017429483,0.3273789626826122
108,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
109,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
110,0,0.7229136388236292,0.12373321269172173,0.1533531484846489
111,0,0.6113122533987618,0.13951260775941676,0.24917513884182144
112,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
113,0,0.7519874361262812,0.15242221032852168,0.09559035354519745
114,0,0.7229136388236292,0.12373321269172173,0.1533531484846489
115,0,0.4188754437951992,0.18120322480385856,0.3999213314009425
116,0,0.7656504744372816,0.1473649323869845,0.08698459317573387
117,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
118,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
119,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
120,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
121,2,0.41133325640661766,0.07416553233099675,0.5145012112623856
122,1,0.059134393994596,0.6311125979440076,0.3097530080613963
123,1,0.03248734437874432,0.9602585804378658,0.007254075183390095
124,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
125,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
126,0,0.70608640473623,0.20314629402365036,0.09076730124011992
127,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
128,0,0.689929534576861,0.19960156891406097,0.1104688965090778
129,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
130,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
131,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
132,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
133,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
134,0,0.518778998450136,0.44130125191621744,0.039919749633646376
135,1,0.38074881940066146,0.517918011186552,0.10133316941278654
136,1,0.38074881940066146,0.517918011186552,0.10133316941278654
137,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
138,0,0.92705338835773,0.03972182002128038,0.03322479162098972
139,2,0.20442088426837815,0.23829620782536298,0.557282907906259
140,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
141,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
142,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
143,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
144,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
145,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
146,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
147,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
148,2,0.00023096356228542394,4.098441491946014e-06,0.9997649379962228
149,0,0.963154736542815,0.000838059653401056,0.03600720380378366
150,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
151,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
152,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
153,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
154,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
155,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
156,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
157,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
158,0,0.4023793675110559,0.3263447720093652,0.2712758604795789
159,0,0.7656504744372816,0.1473649323869845,0.08698459317573387
160,1,0.4227156442367992,0.5143897760584499,0.06289457970475065
161,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
162,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
163,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
164,1,0.0007130482284315681,0.9737039881329086,0.025582963638659893
165,1,2.4814693599070065e-05,0.9985421878970893,0.0014329974093118677
166,0,0.518778998450136,0.44130125191621744,0.039919749633646376
167,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
168,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
169,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
170,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
171,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
172,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
173,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
174,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
175,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
176,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
177,0,0.8254081091903747,0.0987456747881031,0.07584621602152236
178,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
179,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
180,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
181,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
182,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
183,1,3.4469695554276254e-08,0.9999314747008132,6.849082949080806e-05
184,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
185,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
186,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
187,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
188,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
189,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
190,0,0.7519874361262812,0.15242221032852168,0.09559035354519745
191,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
192,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
193,0,0.92705338835773,0.03972182002128038,0.03322479162098972
194,0,0.8874203834103178,0.05156460744823965,0.06101500914144251
195,0,0.8874203834103178,0.05156460744823965,0.06101500914144251
196,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
197,0,0.9772197944811298,0.00013638951551011517,0.022643816003359987
198,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
199,0,0.8254081091903747,0.0987456747881031,0.07584621602152236
200,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
201,0,0.9858216258571575,0.003701080842623765,0.01047729330021893
202,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
203,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
204,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
205,0,0.7519874361262812,0.15242221032852168,0.09559035354519745
206,0,0.8254081091903747,0.0987456747881031,0.07584621602152236
207,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
208,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
209,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
210,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
211,0,0.92705338835773,0.03972182002128038,0.03322479162098972
212,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
213,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
214,0,0.6928354282773963,0.1744078489839406,0.1327567227386633
215,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
216,0,0.689929534576861,0.19960156891406097,0.1104688965090778
217,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
218,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
219,2,0.038421564763077926,0.01433349056379928,0.9472449446731226
220,1,0.19343951577109947,0.4773192320391397,0.32924125218976114
221,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
222,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
223,0,0.4023793675110559,0.3263447720093652,0.2712758604795789
224,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
225,0,0.7656504744372816,0.1473649323869845,0.08698459317573387
226,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
227,0,0.689929534576861,0.19960156891406097,0.1104688965090778
228,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
229,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
230,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
231,0,0.7519874361262812,0.15242221032852168,0.09559035354519745
232,2,0.05445893069338322,0.0795161625228727,0.8660249067837441
233,1,0.004297573466984985,0.97977475712498,0.01592766940803512
234,1,0.004297573466984985,0.97977475712498,0.01592766940803512
235,0,0.6113122533987618,0.13951260775941676,0.24917513884182144
236,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
237,0,0.7656504744372816,0.1473649323869845,0.08698459317573387
238,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
239,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
240,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
241,1,0.003378750592849616,0.9917824755418183,0.004838773865332243
242,1,0.004297573466984985,0.97977475712498,0.01592766940803512
243,1,0.0007130482284315681,0.9737039881329086,0.025582963638659893
244,1,0.006745816735150877,0.9333989840944961,0.05985519917035317
245,1,0.03248734437874432,0.9602585804378658,0.007254075183390095
246,1,0.03248734437874432,0.9602585804378658,0.007254075183390095
247,1,0.006745816735150877,0.9333989840944961,0.05985519917035317
248,1,0.004297573466984985,0.97977475712498,0.01592766940803512
249,1,0.006745816735150877,0.9333989840944961,0.05985519917035317
250,1,0.004297573466984985,0.97977475712498,0.01592766940803512
251,1,0.003378750592849616,0.9917824755418183,0.004838773865332243
252,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
253,0,0.7656504744372816,0.1473649323869845,0.08698459317573387
254,1,0.004297573466984985,0.97977475712498,0.01592766940803512
255,1,0.004297573466984985,0.97977475712498,0.01592766940803512
256,2,0.41133325640661766,0.07416553233099675,0.5145012112623856
257,0,0.7660475856223695,0.1873778224216528,0.04657459195597762
258,1,0.38043083983346493,0.4520264153114558,0.16754274485507922
259,2,0.41133325640661766,0.07416553233099675,0.5145012112623856
260,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
261,0,0.70608640473623,0.20314629402365036,0.09076730124011992
262,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
263,1,0.006745816735150877,0.9333989840944961,0.05985519917035317
264,0,0.8254081091903747,0.0987456747881031,0.07584621602152236
265,1,0.02880021058484302,0.9552939219631376,0.015905867452019228
266,2,0.20442088426837815,0.23829620782536298,0.557282907906259
267,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
268,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
269,0,0.8232859482026272,0.16329866393178566,0.013415387865587162
270,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
271,1,0.4227156442367992,0.5143897760584499,0.06289457970475065
272,0,0.7229136388236292,0.12373321269172173,0.1533531484846489
273,0,0.6470666771430931,0.02555436017429483,0.3273789626826122
274,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
275,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
276,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
277,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
278,0,0.7229136388236292,0.12373321269172173,0.1533531484846489
279,2,0.020865534799312354,0.00024246512930608486,0.9788920000713814
280,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
281,0,0.7644110456144666,0.06951491004405277,0.16607404434148054
282,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
283,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
284,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
285,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
286,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
287,0,0.6113122533987618,0.13951260775941676,0.24917513884182144
288,1,0.38074881940066146,0.517918011186552,0.10133316941278654
289,2,0.027447161308641558,0.0020443355135571738,0.9705085031778009
290,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
291,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
292,2,0.10820386908992843,0.0005333585530661051,0.8912627723570059
293,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
294,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
295,0,0.689929534576861,0.19960156891406097,0.1104688965090778
296,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
297,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
298,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
299,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
300,2,0.017069269468822108,2.418170616331444e-05,0.9829065488250143
301,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
302,2,0.05445893069338322,0.0795161625228727,0.8660249067837441
303,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
304,2,0.05445893069338322,0.0795161625228727,0.8660249067837441
305,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
306,0,0.8686258963262286,0.10279671879748609,0.028577384876285535
307,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
308,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
309,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
310,0,0.8686258963262286,0.10279671879748609,0.028577384876285535
311,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
312,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
313,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
314,1,0.15178878506026047,0.8088021059208855,0.03940910901885384
315,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
316,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
317,2,0.0025154563548464553,0.4736115491563824,0.5238729944887712
318,1,0.4227156442367992,0.5143897760584499,0.06289457970475065
319,1,0.006745816735150877,0.9333989840944961,0.05985519917035317
320,1,0.02880021058484302,0.9552939219631376,0.015905867452019228
321,1,0.38074881940066146,0.517918011186552,0.10133316941278654
322,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
323,0,0.4023793675110559,0.3263447720093652,0.2712758604795789
324,1,0.006745816735150877,0.9333989840944961,0.05985519917035317
325,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
326,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
327,1,0.38074881940066146,0.517918011186552,0.10133316941278654
328,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
329,1,0.15178878506026047,0.8088021059208855,0.03940910901885384
330,1,0.18781894721365763,0.789882859918676,0.022298192867666197
331,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
332,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
333,1,0.0033688170779034043,0.9949065543524482,0.0017246285696482094
334,1,0.0002684571496881061,0.9996192333202913,0.00011230953002038773
335,1,5.954980363254471e-07,0.9999506080325906,4.8796469372653e-05
336,1,1.1779466854859557e-05,0.9999733756819579,1.484485118706916e-05
337,1,0.0002684571496881061,0.9996192333202913,0.00011230953002038773
338,1,1.5137006759577436e-05,0.99972080921768,0.00026405377556041617
339,1,1.5137006759577436e-05,0.99972080921768,0.00026405377556041617
340,1,0.0007130482284315681,0.9737039881329086,0.025582963638659893
341,1,5.954980363254471e-07,0.9999506080325906,4.8796469372653e-05
342,1,1.5137006759577436e-05,0.99972080921768,0.00026405377556041617
343,1,0.0033688170779034043,0.9949065543524482,0.0017246285696482094
344,1,0.0002684571496881061,0.9996192333202913,0.00011230953002038773
345,1,1.5137006759577436e-05,0.99972080921768,0.00026405377556041617
346,1,0.003378750592849616,0.9917824755418183,0.004838773865332243
347,1,0.0002684571496881061,0.9996192333202913,0.00011230953002038773
348,1,2.4814693599070065e-05,0.9985421878970893,0.0014329974093118677
349,1,4.1126109052577837e-07,0.999991262227631,8.3265112786716e-06
