profile,reference_profile,predictor,beta,SE,z,p,OR,CI_lower,CI_upper,p_FDR,significant_FDR,specification,dropped_predictor
5,0,COVID,-0.28764646236250474,0.3752953244221415,-0.7664536263685312,0.44340643477576724,0.7500267080424922,0.35943378748925314,1.5650728516830865,0.6515359857929641,False,drop_CON,CON
5,0,PU,-2.6664645295022686,0.41010524576918117,-6.501903004193783,7.931023490754683e-11,0.06949749783022717,0.03110860496127864,0.15525936346789843,1.427584228335843e-09,True,drop_CON,CON
5,0,PEU,-0.9068283971160983,0.28546166452342475,-3.176708153194716,0.001489568518444353,0.40380289767406924,0.2307701098196934,0.7065766892314402,0.007149928888532895,True,drop_CON,CON
5,0,PO,0.5366880913744373,0.3043709272438921,1.763269889914255,0.0778549811067308,1.7103330050908423,0.9418785636640687,3.1057496169393546,0.2001985228458792,False,drop_CON,CON
5,0,PRI,-2.127866970481165,0.369268529379213,-5.7623837429590266,8.29341679192345e-09,0.1190910478443018,0.057749921547591426,0.2455878258633807,8.530371557406978e-08,True,drop_CON,CON
5,0,age,-0.06163247713969823,0.0405731996637424,-1.5190440401666208,0.1287514109327814,0.9402283787221936,0.8683538826693125,1.0180519967701023,0.28969067459875814,False,drop_CON,CON
5,0,gender,-0.07639847644908537,0.3996890933195511,-0.19114476158098428,0.848412179429383,0.9264469657002167,0.42325133688526967,2.027882502560879,0.9544637018580558,False,drop_CON,CON
5,0,Education,0.12747561321765427,0.28186745838316657,0.45225374347529596,0.6510861951541157,1.135957165563223,0.6537798498536781,1.9737510758143353,0.798434171559928,False,drop_CON,CON
5,0,Occupation,-0.0058765382900273794,0.11128887782448721,-0.05280436288786396,0.9578877852707887,0.9941406947876381,0.7993129451872729,1.23645654306436,0.985256007707097,False,drop_CON,CON
5,0,income,0.1301009392847824,0.23381626649962306,0.5564238161547761,0.577921161534509,1.1389433416489325,0.7202341272787679,1.801069799882388,0.7565513387360846,False,drop_CON,CON
6,0,ATT,-0.06512677901768996,0.23638441902268292,-0.27551214791124,0.7829227941453323,0.9369486704152739,0.5895237683543123,1.4891219966305673,0.9092006641687729,False,drop_CON,CON
6,0,SNO,0.9261620893840825,0.34370244345226525,2.6946625112157854,0.007045995757428534,2.524800600182056,1.2872463188223637,4.952135405220258,0.025365584726742725,True,drop_CON,CON
6,0,COVID,0.5354381078567275,0.3128700811836185,1.7113752322724889,0.08701186634404509,1.7081964526305533,0.9251612324912701,3.1539747000879004,0.21602946126797404,False,drop_CON,CON
6,0,PU,0.7492870811963699,0.29579360802519983,2.533141558395458,0.011304529015504097,2.1154913053517603,1.184749795750797,3.7774249711373153,0.036996640414377044,True,drop_CON,CON
6,0,PEU,-0.5020555446747048,0.1796353674605578,-2.7948591180683846,0.00519223366870778,0.605285189343545,0.4256487237987897,0.8607336048582623,0.019675832849840008,True,drop_CON,CON
6,0,PO,-0.25183969029834813,0.20368975844814782,-1.2363885755329107,0.21631416065726827,0.7773693479288344,0.5214866433485629,1.1588084005737103,0.40422882966537627,False,drop_CON,CON
6,0,PRI,0.417510543238217,0.2914676305962868,1.4324422316950622,0.1520172996045308,1.5181774103201957,0.8574726352205385,2.687972250698979,0.3127213020436062,False,drop_CON,CON
6,0,age,0.00530261664726021,0.01878241584833747,0.2823181368188892,0.7776995798101459,1.0053167004014933,0.968980376665637,1.0430156197630531,0.9092006641687729,False,drop_CON,CON
