profile,N,percentage,INT_mean,BE_mean,INT_minus_BE,mean_max_posterior
0,124,10.634648370497427,1.4497543626304867,0.8980142325746041,0.5517401300558826,
1,377,32.3327615780446,-0.7183122329954956,-0.2596258858766093,-0.45868634711888634,
2,262,22.46998284734134,0.7632789082394849,0.273659056745125,0.4896198514943599,
3,90,7.718696397941681,-1.3704598694884431,-1.2864103683396957,-0.08404950114874743,
4,54,4.631217838765009,0.767789463652591,1.4730406939432468,-0.7052512302906557,
5,259,22.21269296740995,0.1423966001964979,0.1410038580945871,0.0013927421019108155,
