bootstrap,converged,n_iter,log_likelihood,BIC,matching_cost,matched_size_p0,mean_zINT_p0,mean_zBE_p0,matched_size_p1,mean_zINT_p1,mean_zBE_p1,matched_size_p2,mean_zINT_p2,mean_zBE_p2,matched_size_p3,mean_zINT_p3,mean_zBE_p3,matched_size_p4,mean_zINT_p4,mean_zBE_p4,matched_size_p5,mean_zINT_p5,mean_zBE_p5
80,True,42,-1302.0197804184427,2851.1862636787505,3.8033349918089594,516,0.3720985835651859,0.41713114529839074,239,-0.36767302976692,-0.43627991489937584,62,0.37357455662861194,-0.6593570904825752,103,-1.1851828494637333,-1.6297279618332579,111,0.929867180952655,1.6121618403365905,135,-0.40618152227969306,-0.13871875918173815
81,True,67,-1143.7380202845056,2534.6227434108764,3.934073519134295,374,0.8391628683343644,0.3215504886115343,26,-1.8660946773778757,0.4021577601797454,217,0.12769379809274484,0.08575146330842051,153,-1.4220591536519915,-1.327443781967159,116,1.0099640643420082,1.5346276531282343,280,-0.5386956868956083,-0.26096117904224025
82,True,45,-1266.231433831589,2779.609570505043,2.817118358377693,351,0.7663205810364434,0.34195414575166416,60,-0.49151347697794073,-0.6107708830145911,91,0.1372978909037772,0.2570853098448201,197,-1.1131716539794554,-1.2131841288291505,122,0.9006706341095623,1.5381172383878126,345,-0.32944309953024886,0.0755225062405284
83,True,30,-1031.8552978993466,2310.8572986405584,2.8068923699496384,320,0.9524866677893069,0.29108972524246335,312,-0.5304464001780088,-0.3636619281850832,247,0.20281490073940345,0.15516045069770423,157,-1.5091372345787444,-1.3353977297767803,111,0.937353408644496,1.605672887999143,19,-0.5898837079394161,0.6150312666590123
84,True,32,-802.5371318010309,1852.2209664439272,1.0025051868499815,146,1.3924760351169931,0.8125815458510872,286,-0.7250388775852317,-0.250309708708539,283,0.7366359269207984,0.37448935720048365,159,-1.2321956777946719,-1.2129441476348317,32,0.18292009091579375,1.3475797878295157,260,0.13091655031014462,0.11424036608077703
85,True,41,-1102.9344277914688,2453.0155584248027,1.576518980737287,217,0.9297680868028513,0.7112445262593585,320,-0.7711038355322914,-0.35892922431872354,165,0.8288028307543063,-0.20379839690941165,113,-1.3736337945415453,-1.2474180617309467,104,0.9789798674945683,1.6266482946991185,247,0.07372700298761437,0.031392453410735564
86,True,36,-1203.5925314293486,2654.3317657005623,2.197415816155226,262,0.9241018896903405,0.6651674764493448,306,-0.8107271482420024,-0.3439973333729658,177,0.31439428104935724,-0.47072456589112627,83,-1.6760918297733647,-1.4970084792655542,112,0.8982173336837737,1.5716291485507452,226,0.14634699619981312,0.04763875027000418
87,True,22,-2224.0098673420857,4695.166437526037,3.9717151949824507,122,1.444647615173219,0.8065227586014538,204,-1.0070231587794056,-1.068845476418046,361,0.4315630205375388,0.29682647547862584,20,-2.97929284680638,-2.094878517403608,133,0.41654492602087356,1.3462795482984367,326,-0.21757226220517797,-0.22647922164192685
88,True,50,-1089.0429673050255,2425.232637451916,2.882182463273515,340,0.9384305914077948,0.3706236300481488,54,-1.2941604884344409,-0.2582159402887226,245,0.19315269276904176,0.1374993455393156,152,-1.4419123676690213,-1.3196414861182522,100,0.9436395693774104,1.6287546571016767,275,-0.41711475426099826,-0.23104487112995628
89,True,49,-839.7635450721795,1926.6737929862243,2.985056624458633,131,1.4758962980561747,0.8849208829638033,345,-0.6494816728022557,-0.5276989704317652,285,0.765014378421102,0.4778234468240228,84,-1.6410039892761348,-1.5104966019721329,58,-1.157350821915974,0.7173264636009202,263,0.1919656214581895,0.16580419190691434
90,True,41,-187.9913390470503,623.1293809359659,3.582254317955142,338,0.8924522707581258,0.32412121270180755,246,-1.0195299444060615,-0.6023374989224343,279,0.15100706330498706,0.08302840466112839,61,-2.0663762341986507,-1.5211687633095703,89,1.2294724903763468,1.603252232562645,153,-0.2902817482579577,-0.044123424258873105
91,True,36,-207.9705822814954,663.0878674048561,2.8715661033499478,336,0.9241513304997746,0.3158541114359345,242,-1.0666259430566223,-0.5158002476031286,235,0.17368184930740238,0.09288024546744543,75,-1.6403952902454644,-1.461622348216492,115,0.9161382158706927,1.6161055166435803,163,-0.25811566943978564,-0.1751637631130698
92,True,67,-484.721630976598,1216.5899647950614,2.8742254684433424,259,0.6517077211748455,0.7424677224401373,226,-0.4117612355073434,-0.4578854751262116,154,0.22554742571481032,0.12540162438432464,91,-1.1564209112866684,-1.466208514654433,138,0.8835489836025673,1.5205623788315459,298,-0.2884998925387795,-0.4527365298435973
93,True,28,-1068.2958394500743,2383.7383817420136,3.335352389210793,377,0.8992247286455398,0.3180747957199502,180,-1.1633702424405654,-0.48688331801238527,259,0.09619195454671568,0.06067420470013533,103,-1.6690034953743074,-1.566982250239505,96,0.8758777879594418,1.6513818212608238,151,-0.46211098047243243,-0.24549220050602258
94,True,82,-110.3370064305928,467.8207157030509,4.7912444088420045,161,0.41975418795834696,0.8186681794798023,211,-0.2968697336035486,-0.4025868964378881,140,0.6948566856456084,-0.5158273753002645,230,-0.2721334237284994,-0.9129628650656614,187,-0.3165272739166553,1.031492531213685,237,-0.046877186174467796,0.12602903634053284
95,True,62,-18.448936607361418,284.04457605658814,2.9427878434489108,116,1.4695517119777681,1.075876842423086,132,-1.0719322179230493,-0.21885482290672512,326,0.7569265751330858,0.3911233997699611,157,-1.6038765133567066,-1.51153896223333,154,-0.3322330368824618,-0.12256685927934853,281,0.1182131503325962,0.1548992799296961
96,True,37,-2012.0902604100506,4271.327223661967,2.4409859846792434,164,1.165662342542112,0.3281764412975447,193,-0.39513148508938034,-0.41752781651323323,175,0.34620590492028264,0.7447433477362866,174,-1.2067893939026546,-1.2721118911733151,134,0.30466381682505334,1.3027944323549103,326,0.2913948411243829,0.08945751043305467
97,True,32,-934.5367705506054,2116.220243943076,3.070538267503721,61,-0.8784278424188112,0.7290737232680938,219,-0.5266425215521937,-0.42691267939079197,341,0.8914285007523506,0.28970569590933787,167,-1.49987029507049,-1.2784316588575222,124,0.8736093311011855,1.543325483299407,254,0.14297622704879073,0.045017546043237135
98,True,60,-1107.3082973646162,2461.7632975710976,3.1109748869400526,28,-0.9089547355996156,1.0176446826312124,284,-0.5841966463034595,-0.364253271421209,354,0.9092913384414169,0.32392830905626446,143,-1.6049062621113608,-1.4368067650692513,97,0.850326585650156,1.392185331677959,260,0.1473677153222878,0.1712271680300988
99,True,29,-1963.2173494124181,4173.581401666702,3.801085312477554,509,0.5272166241500699,0.521009037413252,73,-0.9763127078051441,-1.122504120450805,287,0.041568598893590006,-0.28726566252651425,154,-1.2215029467889569,-1.2040016711581656,111,0.9474396853443313,1.654342193190466,32,-0.30674964115823034,-0.20067502566606932
100,True,37,-1799.9679960081285,3847.082694858122,2.8738786250648225,121,0.004781699937531334,0.506207374185689,17,-0.9292424083985205,-0.3218082052177331,432,0.5986930075997501,0.3141648457770769,188,-1.0135204579520989,-1.1606627745118043,121,0.76319959514561,1.615273245997046,287,-0.06322112522165371,-0.2778236615238789
101,True,60,-795.8858786258353,1838.918460093536,4.4120688582727,362,0.9785250400743245,0.6462769773822166,37,-0.5906949053712521,-0.4121388600869727,252,0.19305447057472125,0.19524512006902706,92,-1.5348627161236184,-1.7007318267762814,225,-0.5263918780294905,0.1439593369029624,198,-0.4028878459123371,-0.44781386883449065
102,True,34,-1087.4674415994161,2422.0815860406974,1.797232949986817,188,0.9986909667096607,0.8150168007229935,363,-0.7061429449446825,-0.4679394424073515,168,0.7983601451172311,-0.1054950460568386,92,-1.8332651010099237,-1.3625892908259658,110,0.9234868804132323,1.5987921145094606,245,0.1138598237172572,0.06628352338890466
103,True,38,-1070.194844604769,2387.5363920514033,3.022182619889399,46,-0.7009933084098593,0.6012825685726096,224,-0.45436177550832096,-0.2747863096578574,341,0.9024757604520794,0.23775972871367057,202,-1.259201755936525,-1.1473656625016788,120,0.9749517263493476,1.6029589198684366,233,0.15958349757358847,0.15183796363792243
104,True,39,-2238.6625272447673,4724.4717573314,1.4729113402234963,130,1.4525094147681723,0.8716521348228408,253,-0.5635299466189464,-0.5286035132554451,197,0.8393574831108066,0.23235679137000823,131,-1.2891025928766744,-1.3321953237470578,139,-0.050396118667913804,1.097054544641175,316,0.1388718116771192,0.19660192023626433
105,True,33,-960.1181744476226,2167.3830517371102,2.871090880077533,126,1.4552445608334954,0.9741614572038936,315,-0.7785881319733267,-0.6326208870027128,329,0.7494084696034657,0.4206756410477189,70,-1.7012339039350897,-1.726123104674509,86,-0.7097780741338904,0.7371309422267291,240,0.1395439989840341,0.07274339924342929
106,True,46,-1047.2065441945567,2341.5597912309786,3.730969532907545,366,0.8689621900133139,0.30095888815320526,117,-1.2297387889620472,-1.0718151919999863,240,0.12912848988719988,-0.0007058423254140048,79,-1.7566515185024763,-1.208627090962937,114,0.9120086372518932,1.5933123355935106,250,-0.4798788640959496,-0.09503125047341969
107,True,38,-2022.3816198666188,4291.909942575103,3.5543111749333307,59,1.471879164029809,0.7364325822444893,214,-1.0175025947349217,-0.8923068115105627,679,0.3011331870180288,0.07935523230135523,48,-2.3961462522118486,-2.098464709967875,106,0.7648528175868791,1.6532131266099204,60,-0.5448363473575157,0.28229919251405367
108,True,45,-783.7959628664732,1814.7386285748119,3.5691070124987245,125,1.4169629644495898,0.834519685416863,143,-1.1216137250181217,-0.6232531509643764,305,0.7586724241377587,0.4737778152726393,63,-1.9201116619856675,-1.8422919100162565,253,-0.4317541666286249,2.8970184585340985e-05,277,0.142133630693246,0.06794896309846347
109,True,55,656.6722955153523,-1066.1978881888392,1.7610878810629025,112,1.4794768783434618,0.8654849898772259,376,-0.6936983146503924,-0.24856649895105734,173,0.5997879236527549,0.44468102382857,98,-1.570718838946068,-1.4991144938804364,135,1.0396324009981104,0.43676187993011945,272,0.1599434463074014,0.2292369136447576
110,True,43,-1102.7832740151323,2452.7132508721297,2.1979622521963664,73,1.410156821445096,1.54612081316567,446,-0.33268675720553614,-0.6332515949650317,101,0.8470437658881435,0.3166110289262122,74,-1.4013838481508718,-1.4278222814789598,264,0.21084067401450823,1.0459475489652739,208,0.14179066723841416,0.21196586911299897
111,True,43,-703.0780103066111,1653.3027234550875,0.9175525286501514,61,1.426782819645675,0.81871008324897,356,-0.7262420562907667,-0.35469945588533197,317,0.7297940498757847,0.2785115241006066,77,-1.7880787421911684,-1.5517293501386922,104,0.8258050575222584,1.5957327746777552,251,0.1071407511315103,0.07451199847121906
112,True,52,-848.7247080404414,1944.5961189227482,4.371993253284201,326,0.8995428471095346,0.3430381080515032,162,-1.175666407690493,-0.8081216656614627,283,0.16318279997432267,0.07205914784431333,43,-2.4441377048635182,-2.060414365261204,105,0.9989786716417995,1.6007337620795523,247,-0.4371227842992263,-0.16553520058141513
113,True,20,-2212.0182523067765,4671.183207455419,1.8358691786633794,124,1.4657025723142774,0.9038911654122502,176,-0.6475811906925729,-0.7253140305278968,193,0.8102261373617393,0.5131078830717124,164,-1.2624228464063538,-1.3859488159328843,106,-0.028382130361397487,1.0805809383121998,403,0.0894686044218729,0.0962859320442042
114,True,25,-1450.266725798954,3147.680154439773,1.5926640200634583,132,1.4339615856973493,0.8319095712138769,354,-0.4510194572486808,-0.3860786154990419,122,0.9962654577070065,0.5291549793851109,138,-1.4962874035892968,-1.4764094539765893,104,0.27295389810227166,1.2326030173817546,316,0.20303786849876806,0.22694836707796426
115,True,67,-220.5704767990838,688.2876564400328,4.144928884439504,232,-0.5056413929923075,0.49334047990127566,240,-0.27085457060184653,-0.3542694468581883,214,0.6199867821309425,-0.19229092596023917,147,-0.4914499379642729,-1.1362244387277423,120,0.9314006952012492,1.5732712237425872,213,0.04452486463925616,0.2098064356988813
116,True,40,-2177.9015398993424,4602.94978264055,4.230548920332183,135,1.4237857350438736,0.8922864894690022,89,-1.2025604374661798,-1.0339986498519702,559,0.17658267356694599,-0.12125088730032242,59,-1.5309232627708085,-2.0518343801244034,216,0.23712439923994458,0.7051618025725197,108,-0.6740983921046328,-0.15338959400005053
117,True,26,-2382.5520313780826,5012.250765598031,2.1279951138033972,134,0.5967167336179537,1.0342784639471532,414,-0.41693635386339717,-0.34900464739117676,134,1.0525727987319429,0.1603517056218134,133,-1.455453921545603,-1.5147525856252915,93,0.9892288496719508,1.6604563188116657,258,0.20520126288657844,0.22558567429082949
118,True,36,-803.4523748951108,1854.051452632087,1.1082339329918895,129,1.410886212756094,0.9408036069529283,277,-0.6609081944566303,-0.3136664894973677,312,0.7083155182305959,0.3247323276281089,138,-1.6617544182762547,-1.4142193690164695,42,0.2441242924990057,1.4306986053870172,268,0.10938832978646931,0.09943063077906378
119,True,15,-2027.7106839654764,4302.568070772818,1.7281353482827524,66,1.4190113460217222,1.5635198501066236,314,-0.5744408154465167,-0.5191944579421074,184,0.9265598177711994,0.14737492033233762,76,-1.5673799066372216,-1.3630625345723095,136,0.5023038099167572,1.2677742931557665,390,0.1472874867665783,0.15177654793921938
120,True,36,-804.8620169003816,1856.8707366426286,0.7457023088512965,121,1.4642893155241643,0.9141961849774141,356,-0.6084111810420398,-0.36118054966942936,230,0.7693851676311178,0.23590279573029843,115,-1.608402190238839,-1.0252851222516022,62,0.799201458067547,1.3345426992025924,282,0.1805589832676408,0.15536696730479305
121,True,43,-970.2350169744349,2187.616736790735,0.526760583439315,120,1.4673823568829696,0.8660112604220224,394,-0.7133866016810801,-0.2523243853787199,193,0.7538698924939606,0.1360268066137483,77,-1.4573532283091992,-1.3044470572059559,125,0.7769423551731426,1.2439640404463808,257,0.1522648871477333,0.11753661831151127
122,True,47,-1028.4520999234146,2304.0509026886944,0.6619343052814617,117,1.458187149187824,0.9129602950244708,326,-0.675114397883607,-0.21787747096458346,296,0.772358417956962,0.411105847238838,153,-1.312934683297239,-1.2964352406347368,30,0.45724783402234437,1.3458489944452692,244,0.19092288885018174,0.1622665807951787
123,True,37,-733.7861671837453,1714.719037209356,0.7986730649000411,139,1.4384326758087744,0.9168349130196025,342,-0.6606466532657215,-0.422188682118923,242,0.730956266390319,0.20621401109340573,106,-1.7739987794358303,-1.1059097473975015,59,0.7234005544671972,1.4529639352350652,278,0.10977212656686927,0.12028872103813795
124,True,48,-1852.1073441999642,3951.3613912417936,3.2943354881873095,243,0.7558157942842496,0.7406664504760216,48,-1.2282428564456014,-1.0681184828361006,335,0.20256693363556508,0.20734225522846453,98,-1.3646587644089212,-1.3824726354067198,99,0.9078926128509838,1.629068633540493,343,-0.2722377029411025,-0.4915703344944324
125,True,49,51.54100577391508,144.06469129403513,1.714506732529304,184,1.188859741960535,0.2869718697704416,221,-0.49474177505933686,-0.15606071828935844,174,0.5528718099994586,0.3549573876941664,196,-1.4904068692590084,-1.1026156779216822,108,0.9308540600835364,1.629689233244668,283,0.10112091269086111,0.01504473141460192
126,True,53,-841.7306104666422,1930.6079237751499,2.866681287015313,136,1.4694959346901562,0.8652618283645305,45,-1.1377333802063394,0.04788507790081544,301,0.7605289921881323,0.42772927479367684,218,-1.3463104769943544,-1.2140726061715754,203,-0.4609742819255093,-0.15819521178339324,263,0.12175162961774746,0.11180929186578983
127,True,45,-967.2370432637233,2181.6207893693118,0.7736024953860409,142,1.4309121452134614,0.8456137928969867,309,-0.7740104047025355,-0.25358656336603613,303,0.7408250655538847,0.3030841186342886,135,-1.3389549087733976,-1.358069094574486,33,0.2926943646559898,1.3790926536827979,244,0.1067505886111625,0.08990253526600125
128,True,35,-916.7156603710542,2080.578023583974,2.0045047708977735,300,0.9420056927912388,0.5351206226749103,369,-0.6706629165283391,-0.32082557381917115,32,0.3366995055025172,-0.5103966920166569,81,-1.456976168295036,-1.3897415286046741,108,0.9049104273713285,1.615499547541137,276,0.15305964861244306,0.0639801755910271
129,True,36,-794.4307840950607,1836.0082710319869,3.0906197792515706,162,0.3726009167951469,0.773242794054935,247,-0.607047554849516,-0.4403492204066933,311,0.9182484518073346,0.2536998760569071,105,-1.6389641659642378,-1.6715301594570449,72,-0.34252537016642365,1.173536435689449,269,0.15752909375297833,0.13070394973566954
130,True,53,-266.4107233753862,779.9681495926377,3.6645839295818288,343,0.9230373961013622,0.3413718389002605,255,-1.0584085790534188,-0.7289600596489045,263,0.15735450177108057,0.07069055097381595,55,-2.2419411353916234,-1.3876267830523759,107,0.9012563313767,1.6627740346801854,143,-0.2826343449077686,-0.23925974735873154
131,True,62,-863.960732764151,1975.0681683701673,1.8707305577843358,68,0.5298666043677562,1.2959292888584697,246,-0.536125599378972,-0.1990722548500302,318,0.9208647050023285,0.20628915343486456,191,-1.1792358512114567,-1.1155936457431816,95,0.8798719311274419,1.6182529985020238,248,0.17380900620507245,0.08380744390606082
132,True,46,-1227.2651209700257,2701.6769447819165,4.150210611397245,42,-0.7127610355169036,0.5102220187274105,379,-0.7336745345502522,-0.6193979961057584,373,0.8774548687636384,0.2683167804705665,45,-2.3406984362388066,-2.0000444550318357,116,0.8998083160578517,1.5801273916033856,211,0.12811523697459437,0.03759977379246932
133,True,33,-863.5204890900834,1974.1876810220322,2.8427643732498646,57,1.4087184219508657,1.6020766247809768,257,-0.6371767477587746,-0.41149007580101,389,0.8919404588394491,0.36392107405027385,155,-1.3637049003625141,-1.1552434689560884,32,-0.7527056835616706,0.8673981626868167,276,0.10233002322760755,0.13848755306552382
134,True,52,-1182.2426707056834,2611.632044253232,3.2021752995491153,47,-0.5325662929554428,0.7657025937816411,330,-0.6400771129506649,-0.48118280982976425,367,0.9046720909075643,0.3097418686731175,94,-1.8435506761579337,-1.7051000477605636,98,0.9169798219761071,1.5853882020616434,230,0.14791186416186897,0.12594439991964468
135,True,34,-1472.1069324683735,3191.360567778612,1.6062416763186151,127,1.45073097799332,0.8152059661085392,297,-0.537503715342273,-0.46523914905739744,145,1.0037034091930557,0.5092460735630756,146,-1.4507186043981712,-1.4513277401733986,139,0.14860866474664652,1.2321667718847555,312,0.19761942387381065,0.17570812769324046
136,True,61,-1839.923605337327,3926.993913516519,3.334477801744595,107,1.5292778056015348,0.918046811069898,163,-0.35696267168529394,-0.6517092630393202,142,-0.3158177616336564,-0.2030647952391431,109,-1.714185435816496,-1.2133896101987578,302,0.6988356816061471,0.5382039888546966,343,-0.1079718206037929,0.12651897399065512
137,True,40,-1120.4179775172838,2487.9826578764328,3.1060233191354643,49,-0.7385228446271513,0.7141224851878768,351,-0.7239925855352167,-0.5833788548082154,356,0.8959412876831467,0.24172947944970438,58,-1.5144258096155994,-1.3798245090590708,110,0.9317586984060822,1.6081544116606097,242,0.13748578222686805,0.0754907415673587
138,True,30,-1200.8933368441826,2648.9333765302304,2.041830154851779,241,0.974630919655531,0.7198220888793,20,-0.7851389872368282,-0.18103102192547202,245,0.17923880465457498,0.07143525004875904,185,-1.0762157108344343,-1.1213111696154647,101,0.8809987834827839,1.649389841216253,374,0.008715745106691618,-0.08920596328389296
139,True,31,-981.3589399550322,2209.8645827519294,0.8258149620612355,116,1.4940121473357346,0.9445971719918194,326,-0.6939491629020846,-0.3310810353708292,249,0.8060471134039267,0.2543986107580617,150,-1.1916899784921946,-0.986609614952468,63,0.5557666429604428,1.4343915324294774,262,0.17696212430639924,0.2071004196736301
140,True,28,-954.41391386183,2155.974530565525,3.679545240866425,346,0.8829009827976191,0.3080316325609709,71,-1.1409318567466524,-1.0280604449173079,256,0.14649952126301996,0.10756095669173761,115,-1.7373061668067455,-1.1945709405969929,112,0.9759884216845317,1.6135612848495247,266,-0.4708019249753367,-0.22920866454404834
141,True,44,-1000.8497347310272,2248.8461723039195,3.7086786185682543,358,0.9151371855864386,0.29918525644593247,29,-1.5760703707653916,0.3275301897041241,270,0.09924519511482734,0.002141578040241157,149,-1.4777026640467044,-1.2039817475016572,105,0.890173950297744,1.6730765217393229,255,-0.5140993954072509,-0.27888300149592726
142,True,35,-900.0030963464884,2047.1528955348422,0.5134433837076611,127,1.460898220439448,0.9064145035943879,313,-0.7450691437825772,-0.23020591137269641,245,0.7134577443254629,0.145309696209111,133,-1.3339864901895437,-1.2065940555405843,88,0.7646986972882761,1.2838916843766743,260,0.11362113762974842,0.10626181794406603
143,True,63,-975.01593494743,2197.178572736725,1.5988733092108383,132,0.7905402311076388,0.6714325094115614,231,-0.5156470206642961,-0.16890374080197348,281,0.9529375241916967,0.24744991336829308,200,-1.163348551218903,-0.9672007150175675,50,0.7007809472442682,1.4924900647235342,272,0.12399557817354866,0.1742675883247444
144,True,66,-754.2184613215629,1755.5836254849912,4.431070346268744,349,0.9885167953167677,0.6520021049045117,29,-0.5372169821047419,-0.23676167893899966,261,0.1839698127262186,0.2146530645525345,88,-1.6928825620740224,-1.5068236810692943,239,-0.5320978628202528,-0.09370999210148634,200,-0.3163209539330904,-0.4102397389624557
145,True,47,-982.8380052053749,2212.822713252615,2.2033131860029997,65,-0.11832538619438365,0.6897233152978013,215,-0.6025478404646726,-0.43473615687930944,363,0.8748704554914459,0.22713167068385395,160,-1.388437358660231,-1.266562328426159,108,0.9041133276142073,1.5818504647243405,255,0.133362068168063,0.05202409480798609
146,True,56,-38.80556302340343,324.7578288886722,2.9919756569445077,125,1.4569539420674849,0.9433329248874911,226,-1.0019862803884527,-0.3433733172291571,264,0.16410135724961042,0.17108506301879975,97,-1.7328438077403936,-1.6926029788240897,299,0.779723382382143,0.4680383331811216,155,-0.26684950435634824,-0.13388212326469054
147,True,63,-109.76813055492612,466.6829639517175,2.946578482666212,125,1.501541478257849,0.9870970459251729,187,-0.4476242344958715,-0.4512447000769661,237,0.8009430774583856,0.38431946136902195,88,-1.6900147486705055,-1.38453280770518,264,-0.5840214497214649,-0.05387170531121491,265,0.15821869284967577,0.1553947391362051
148,True,72,-780.0283991378969,1807.2035011176592,3.2295791085897156,134,1.4030557676319524,0.8829919379162523,84,-1.3048282293068378,-0.6990740403062559,311,0.7390291459889795,0.39853572560550826,102,-1.604955800919412,-1.4064438263542185,268,-0.47586241645428046,-0.13599176438292468,267,0.12462673007619066,0.12582598346455687
149,True,38,-861.6547712051135,1970.4562452520925,1.6711814554234499,133,1.4425811328544704,0.8109932469317511,315,-0.7369569995576196,-0.5469906606867517,329,0.735555079074676,0.3389388788660393,94,-1.7473796686814411,-1.1970413505114854,28,0.01426489758469197,1.3368156317499542,267,0.07059940291294328,0.13789744962927805
150,True,34,-1154.9979983691956,2557.1426995802562,2.334996495950703,220,0.996857165337644,0.6851580094625029,185,-0.9328287276865949,-0.81467401766516,298,0.10088370494521186,-0.04744734182437974,107,-1.218850100891259,-1.0929170593850766,116,0.8967803127773895,1.602946260748407,240,0.151933889906658,0.06710987544445503
151,True,48,-1131.3348470119772,2509.8163968658196,4.242661508291501,369,0.8673592412813453,0.3658794900743596,11,-2.306903864567201,0.3391721552610481,231,0.12069764632025554,-0.02571121735535734,173,-1.3250359899639983,-1.2004951934275307,115,0.9135217782429257,1.552644800502375,267,-0.5587257585828275,-0.20968007896981652
152,True,46,-1059.8354522741156,2366.8176073900963,3.4417309830013005,358,0.910009624073265,0.3477756552877085,29,-1.4287442030572115,-0.8699346200515868,251,0.15706651727137294,0.09480498235247244,146,-1.4703765522161643,-1.345006042252033,95,0.9654770802094026,1.6473425006809652,287,-0.5297429682045075,-0.12522180736608718
153,True,52,-924.2947431281858,2095.736189098237,2.4254335030602947,112,1.4706511263540782,0.94951640557221,241,-0.475460002681813,-0.29303487151981494,325,0.7880405736368602,0.4487509671120786,168,-1.4239301175773715,-1.2892088549162266,58,-0.9800543243546048,0.8578411243162217,262,0.1579852319966995,0.1026669640789797
154,True,23,-2147.7440811719007,4542.634865185667,3.8502745320501126,62,1.494210646021897,1.6023625150818783,272,-0.5668872315696348,-0.5606885067845988,207,1.0096348931213386,0.2590111778128121,89,-1.3852947106676652,-1.2030979088834954,16,-1.3875355006741443,0.7897084245080332,520,0.16949968918075017,0.3543462046021818
155,True,46,-277.8747905807236,802.8962840033125,3.753568326389417,366,0.9198416378465031,0.35053941639213876,243,-1.1499221579404517,-0.8358299795488979,230,0.11740137032090173,0.07298905124386593,44,-2.1421778938894365,-1.2770395152246503,103,0.9148446239290707,1.62969998473081,180,-0.3466325205067986,-0.22150131492050013
156,True,39,-885.0792651547185,2017.3052331513024,0.5698304881194346,132,1.4243870405822614,0.921936154638805,363,-0.7015789868278508,-0.3076569377354292,278,0.7519365419185567,0.3208939664762436,94,-1.4997077848089198,-1.3613768994733975,48,0.5075875510722527,1.4469248600999454,251,0.1375828391471508,0.16512619768895262
157,True,70,-1110.467839870791,2468.0823825834473,3.6496887753901883,373,0.8872204245932922,0.3700149620397602,257,-0.490687029954299,-0.29058103481858266,25,-1.5121141640498743,0.6042085306719621,168,-1.4203324088331897,-1.251675647315533,100,0.943792964046924,1.619128449868182,243,0.13224063528007352,0.08220304846211479
158,True,36,-805.0907152843096,1857.3281334104845,1.9369002840543048,126,1.443957936134686,0.975935036731908,341,-0.5936052042555893,-0.2562182021177055,302,0.7630103853048007,0.4014466143565704,116,-1.7130327899728721,-1.4732543058885155,8,-0.40649120984239745,1.2528556446952255,273,0.15544649210429562,0.12421585998041403
159,True,45,-948.3177992825695,2143.782301407004,3.8355135231113464,56,-0.7041652753722528,0.7510980809529535,310,-0.745146777967181,-0.5946623495948262,347,0.9106518133351075,0.3335794807596997,74,-1.9990277598482704,-1.8513453824845043,100,0.9598734716334182,1.6355918418424005,279,0.1374161648823189,0.05652504995102826
160,True,26,-909.0508953278853,2065.248493497636,0.6432331285082031,126,1.4318132678350433,0.8797475397199308,335,-0.672016337178015,-0.3033982400269037,194,0.7278015192116329,0.07328708641088659,111,-1.408266346317885,-1.2507243793966583,133,0.7358640211932226,1.2609598364150472,267,0.0894163740030992,0.0758587599791559
161,True,46,-593.3142415851894,1433.7751860122441,3.0834554892963295,123,1.475124760075443,0.883423147104737,343,-0.005540490617421165,-0.00026045541576722245,138,1.0187714912380945,0.34511748541483583,331,-1.0791791671560929,-0.7095558366262309,45,-0.10807361786424251,1.2703244872882464,186,0.5624182224007452,0.3838173230387822
162,True,36,-686.8513311923799,1620.8493652266252,3.3239105623717897,350,0.8631573150297722,0.21476806079235194,213,-1.1234706146301574,-0.5642400831126075,268,0.11856784787542524,0.15561785837646536,81,-1.664932810832479,-1.4596552496107489,93,1.17908904580046,1.380761896405377,161,-0.3274002509076259,-0.023893632553890983
163,True,37,-985.490666784116,2218.128036410097,3.703088407613124,350,0.8586575710255251,0.3086573060779954,244,-0.5462873725584992,-0.19129203070951023,84,-0.6625083001804836,-1.2034187218559649,118,-1.662957449916492,-1.1015337919272292,118,0.9151203380238363,1.6276578865494735,252,0.09996242965658153,0.08442116296721003
164,True,49,-1119.796607105936,2486.739917053737,3.3508919488625883,28,-1.0371951390140473,0.640400057598928,287,-0.6478744926852165,-0.4350930426713217,374,0.8690333469381557,0.27352940286618577,131,-1.5952119768811777,-1.3942599667143296,120,0.8784526742908888,1.6092550313923504,226,0.10605531645458709,0.015131718803544884
165,True,31,-1208.0664760052628,2663.2796548523906,3.2825611365741096,363,0.9014132794823982,0.40363280868232854,18,-1.3723461260698389,0.336555294812996,242,0.14117627368072233,0.172446912621805,174,-1.3973714025003405,-1.1935060221769755,95,0.9790223722011405,1.4191439302903184,274,-0.4432389939587465,-0.26791367190849535
166,True,24,-919.1246865976489,2085.396076037163,2.8454269716874445,35,-0.5613585368498325,0.8932976864186551,259,-0.6204073295535207,-0.3674515348573954,329,0.9269553697789734,0.24508225989006566,163,-1.3000605854510887,-1.110294769855507,121,0.988938099358477,1.6053022442827662,259,0.1392119638685269,0.0659042399001693
167,True,42,-868.4440378319234,1984.0347785057122,0.7086437782905116,104,1.4777231980152854,0.977428464425764,254,-0.48301716367043646,-0.14189845058083506,261,0.7869934392624286,0.22965776041281424,203,-1.474427961192342,-1.111569149652227,62,0.7399759416813473,1.5168483913642283,282,0.1805900119029964,0.18202746697757288
